manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
7151.82764908442,3399.8896030555975,7371.525884938307,7654.283556541433,7214.323302709277,7154.720609225899
7151.732465549827,3401.460088383292,7373.208248103982,7649.105101427166,7216.363724999327,7172.1948691601365
7152.8110582256095,3395.450091961808,7356.281905758458,7670.124463953455,7218.941766111792,7183.912465912601
7173.272287930258,3398.1570425360364,7382.145008705785,7670.530963281503,7256.887678861625,7214.721794181213
7186.799386831316,3420.9067774363734,7397.594099086083,7728.70170913019,7246.325507146199,7231.209075081798
7196.615883701996,3419.9975130658586,7415.7574515730485,7697.098411916662,7265.703665338372,7254.555951064822
7204.991747062625,3427.0518124587365,7427.963589202321,7709.947969270743,7269.7519444237805,7279.552365001358
7239.270983750478,3423.1632581910285,7410.660645511635,7738.589941006595,7261.466742054962,7278.25905331145
7247.237505492541,3426.166651879613,7427.008152878524,7731.2401342399335,7262.462489849377,7285.397634639747
7234.5710835099735,3435.468417823671,7420.36247264891,7716.289187801689,7269.090432860614,7264.612028519031
7240.60300604801,3454.539833458726,7428.728088473668,7732.53711871942,7267.419017356145,7264.06958580673
7227.1990017464395,3463.481304127909,7450.6321581357515,7734.804213107548,7278.524801456197,7262.179932371257
7230.203871848641,3469.782721074285,7418.813688081658,7722.9133747626265,7266.836059860935,7270.367738827139
7214.124039193186,3457.034549459834,7440.266130313575,7741.346318251966,7270.915506064857,7275.408851240932
7231.483220082914,3474.434973636694,7475.684068574264,7795.494285555876,7305.893811826427,7301.135231980101
7240.925295072464,3484.2172804396914,7449.2673824071335,7777.463131499243,7296.297053941729,7317.946590222288
7270.483114662339,3487.071323223313,7486.637945498015,7808.369922362802,7299.224922505681,7315.720732838919
7276.23056468143,3456.945519120708,7450.762883609716,7760.377259490245,7275.4700529478205,7291.97472017799
7252.305064978837,3438.775258936291,7427.799702978045,7736.249978484461,7240.460042840788,7278.613673667789
7247.799525586277,3437.1939692322417,7433.871641333617,7759.718728514468,7235.836791052791,7276.409189915715
7194.17671579481,3424.705702518847,7408.666457388549,7741.6772387556775,7223.631203763742,7282.354691460285
7176.964693128183,3411.23678699683,7406.180490205036,7746.731065006322,7228.685439674136,7255.844824289081
7199.234826327899,3420.977987938255,7414.727699798219,7747.532898468543,7246.039144493381,7262.981360603198
7212.770929350734,3437.8301017202057,7432.696302484017,7787.1331649161175,7238.777048564252,7284.868916736638
7200.155996880921,3438.1451725460183,7416.685317054516,7751.460427634724,7256.538573949558,7275.384730295788
7155.748409005561,3410.3421382488114,7419.236018768245,7755.422805944255,7258.68921384964,7250.6209426528985
7149.6943231307305,3405.527690673514,7421.743443578758,7723.808289944379,7244.001073594139,7246.461877620086
7199.396317945382,3432.2823556903736,7422.677367723149,7741.924005061461,7229.785217393799,7262.951165087964
7202.278392651338,3423.27010475823,7429.107152878058,7731.7141166640895,7234.849785561775,7252.7538566119
7200.241772741793,3423.735832579625,7417.885853197073,7742.812710044064,7247.925246943057,7243.675332647728
7210.150576879288,3433.311394792097,7423.2028027371625,7780.546611899053,7287.347021479021,7270.524777282573
7238.078726255512,3437.994665358893,7449.11321020548,7800.323327864857,7280.420269319159,7302.706766860616
7247.673407965632,3443.7724614281756,7445.303789826466,7797.600318759043,7305.402861171243,7290.192068993904
7252.946671209067,3452.9463692255463,7465.9592384663465,7805.929279825978,7348.317362559126,7299.741448815125
7247.8541024512615,3462.6442176235178,7474.759566939723,7835.927326635772,7319.770191195232,7329.584055728567
7221.9466855279825,3457.69626960158,7466.708654589417,7815.081361255134,7309.402781720232,7335.83687039191
7223.3021170321,3453.6318765608025,7465.590163040777,7833.412226490976,7286.874931520687,7332.935335470427
7241.511785592072,3463.1371915212058,7472.963842004441,7811.662555857827,7278.34947814784,7325.352485743306
7262.49997976934,3457.390068123264,7461.150419453709,7815.918153328845,7262.893480874752,7294.916304359839
7248.572683531207,3458.8452170398327,7465.044697938821,7805.733857081951,7288.670464530711,7286.344765040176
7253.803536621283,3442.741805015702,7460.635061093959,7814.887937506699,7286.569747001072,7301.424057880002
7220.303764904967,3441.915980856842,7453.87832251988,7836.890960857926,7292.951377686752,7299.910732933766
7239.215426232813,3429.442610928838,7459.436282999016,7834.614605975335,7280.509654138777,7278.794532688656
7223.525470222543,3431.6931446856547,7450.073817324058,7800.465768678252,7268.842370415642,7277.386538230597
7220.973307107427,3446.2037067941937,7457.831264271346,7783.843052408109,7281.936037722135,7273.698660107108
7237.495079200687,3452.274928567898,7433.635864349748,7775.571741235612,7294.471937163471,7267.71154487947
7232.715376210501,3437.453804945562,7440.014316752037,7784.229122170993,7277.194232360405,7244.7281741894
7206.317357157198,3440.0457785874582,7436.1168522879125,7783.266256370078,7279.663068733131,7258.916137618592
7185.379093215529,3433.9803621634187,7440.867194289232,7791.9939634583625,7287.229635839515,7255.231764969409
7164.323296609154,3437.1081266350343,7426.356928417787,7753.481409923381,7269.794412107542,7257.69369197895
7162.6698317015225,3445.4647027864835,7448.955622921854,7754.017826615652,7261.322848282732,7263.884826693924
7153.941057335166,3436.6673030924335,7440.418397364281,7773.65153368097,7263.099966244703,7256.982849200876
7165.463671851004,3436.475889560814,7410.623405609746,7761.926528588925,7296.233536403511,7261.788465931713
7203.947721435456,3448.243755305589,7431.066384050868,7821.592553155403,7281.656037551004,7266.915078809825
7219.060022897515,3451.2646702910993,7442.161490394019,7847.955087773605,7325.234223705672,7278.824627622257
7212.146843566421,3451.0356824874316,7454.2885348086775,7807.260750715989,7288.93902643003,7266.688474829552
7193.807010886613,3441.7094721050325,7464.228315374076,7801.543191196581,7251.409640227508,7289.3098631734265
7193.9765242422245,3433.9201361143664,7452.749334787166,7771.499826172508,7273.246724296624,7295.49420840557
7194.738241295643,3423.117776876991,7422.923968783058,7772.28379691293,7247.273123908091,7303.589820814963
7205.536342886411,3416.3534797498023,7441.18934425381,7778.312137076791,7276.078227958646,7274.487091543018
7226.065515970106,3449.44082549782,7445.544588720966,7771.400691042417,7274.908912449408,7295.627460701596
7268.908585455496,3437.026207956749,7451.347925152604,7796.549103769629,7264.238440409916,7312.9585737815005
7271.252388120583,3434.8085683796535,7449.922007851946,7804.527813376665,7249.119754729686,7322.079965390243
7251.170504457083,3429.821394076339,7458.832251448402,7823.701273777705,7248.863248467053,7324.926416522374
7225.9430118153,3427.174031324582,7441.560673093186,7822.761070887962,7249.426041006461,7303.897242028221
7192.749148029103,3420.8767323325123,7446.401118696995,7779.235254262739,7244.591901266061,7254.617062729473
7191.798230604914,3416.4965143239137,7439.170764389237,7763.147975877651,7250.801855305726,7254.04966861485
7226.44269660816,3408.3127661084995,7454.728906162517,7793.123247323556,7266.387059281461,7249.066321004207
7217.862629038917,3425.6967766110834,7449.781700879753,7809.435655988508,7287.684732026506,7282.523113180222
7200.746186043747,3433.7422124767454,7472.909533560289,7827.176189550497,7272.350980866374,7296.139938793087
7208.66383762614,3429.749015758717,7451.8859789313765,7790.082268118756,7275.934172760225,7284.928864135818
7231.032747144268,3429.447026739472,7436.345271490134,7785.985832191292,7269.18681512486,7293.472070602128
