left_imaginal.nii.gz,right_imaginal.nii.gz,left_retrieval.nii.gz,left_manual.nii.gz,right_visual.nii.gz,left_visual.nii.gz,right_retrieval.nii.gz,right_manual.nii.gz
6794.285165286565,6729.93250860604,6777.685020130978,6628.719055380444,6851.617096808338,6506.914610876228,6977.720853947967,6671.744621293591
6796.0416029546595,6731.753038363591,6755.150965323969,6630.363355636567,6834.90379302945,6479.489309137215,6967.960258852543,6672.266758882803
6768.995002530825,6708.264766146835,6733.259627858837,6606.5606636558105,6827.980908892726,6470.541302607052,6950.010394552225,6669.5681554376115
6774.043433676104,6710.601403502004,6759.950670777552,6591.052086512479,6859.365969172942,6470.89862006583,6943.287986241469,6658.080199103165
6779.207786337532,6725.811287138295,6764.950760773696,6593.8485593024,6862.336961276062,6459.688585070014,6969.129182032065,6666.302477015486
6786.840971701117,6704.915957850588,6769.4922430612505,6590.572328862487,6882.1591494149025,6476.264390325909,6969.138125972403,6670.562754251158
6796.623160299506,6714.6246863389315,6758.440179606929,6592.265625777291,6850.170571596687,6428.784833821019,6950.668719642868,6659.54892809743
6772.447638385577,6707.179171315917,6758.121656662331,6579.089004551188,6850.401804423044,6438.231647230831,6971.99843209884,6646.959446660689
6780.1848015721225,6722.559163852791,6739.863108619404,6574.513255925867,6851.848897374542,6419.80012371327,6960.70849329996,6646.905440630478
6781.1452746344485,6720.637546802016,6749.582658291103,6582.625812513786,6881.391875055314,6419.670615164591,6984.407922718624,6648.071363656705
6788.196033373192,6726.827298678905,6764.970169641001,6602.006098828911,6866.27022905903,6438.115577932138,6978.016273570893,6650.438516456183
6784.950447886619,6722.507930598791,6771.170323991871,6607.580864342458,6885.923139956806,6431.675180246394,6975.176541882904,6670.164697777242
6798.015204122282,6723.478168116599,6782.219465804876,6611.655934736899,6868.167405956524,6447.383834027992,6954.717469850071,6681.985669651399
6796.715107894971,6729.851731891652,6768.304498602558,6606.6032079712495,6861.237803110434,6440.166715813208,6942.641151387681,6668.7222473593765
6790.785577518229,6721.495258807451,6755.7361805273895,6633.497207034717,6859.779464489563,6429.104768573535,6958.27992611033,6675.66307989904
6768.801244463027,6712.595826798133,6761.159780125564,6620.977035804448,6875.409964705353,6435.509132444527,6957.308118247721,6662.081867561076
6802.2007789992285,6730.63591593289,6752.072819040973,6621.575427623968,6880.5975563418115,6436.25475820768,6957.916805770349,6669.687747528402
6774.851085343499,6711.834651115005,6744.975982874546,6600.484252055937,6857.150342573467,6423.210784631615,6955.484483326473,6663.192577058571
6783.912810529232,6721.154567148441,6739.328444007849,6566.1898836257915,6867.037913363801,6414.722657386304,6923.52245452028,6654.000789367598
6768.364248702284,6704.6942880920105,6750.253066278429,6552.2034597973625,6851.624658782041,6391.9519493722955,6939.217615802912,6644.8983823572635
6780.16928235845,6700.723363004534,6769.08512141765,6564.532422440184,6841.3010170461675,6402.214959096508,6962.3043216100705,6649.360868804416
6768.280803062661,6704.527527730154,6759.201488082857,6575.705008049354,6834.907721506714,6404.655294587888,6938.466470379706,6669.212005092891
6781.002696050213,6705.952057531972,6766.558229216555,6588.120799753151,6855.717894429814,6416.610779129667,6957.947094418301,6646.199544569197
6774.682496158178,6708.068777159488,6774.779582478543,6599.342417386461,6840.411687881411,6418.598127422374,6950.4427053091795,6667.367658251113
6772.150387486132,6703.839910527304,6749.615133527592,6598.746848975228,6854.414292293907,6405.487370043578,6947.642049765529,6648.788224328458
6774.562684733979,6713.836409496292,6768.648594960339,6608.313227660756,6844.054531005673,6417.940988571063,6958.726894330657,6648.321780377188
6780.398579180686,6717.143127510178,6773.064421055952,6608.370745714728,6867.211411592002,6438.306888139483,6934.168994443318,6661.065051267151
6794.004474959114,6724.350187897018,6773.420905932693,6612.87001206746,6867.3529824219195,6472.284621402477,6967.888446369879,6681.0904602927285
6796.43582677193,6735.409456738578,6783.014592586287,6615.513034303333,6877.955430456737,6492.6715042334035,6967.259362034114,6679.236162710011
6811.414235412964,6742.718395214346,6773.148187445668,6616.909184997412,6882.703925478955,6496.267655993917,6960.998338595958,6677.461783416774
6799.037721445729,6716.5698696029,6778.527871778152,6617.687172168841,6862.230000233599,6456.847155346914,6957.154275241599,6673.497958532066
6777.629547197375,6703.15113185862,6780.511238466333,6602.096275874992,6863.539216759987,6440.977552492818,6957.177464270843,6668.209690089018
6783.244038863486,6704.7110573842565,6791.764369267447,6611.3023596979365,6853.389810566156,6456.698738803451,6965.600666046278,6656.994461195643
6793.009591409038,6720.632502271832,6800.871922211223,6620.019960541033,6894.111275222595,6489.893146265611,6980.700144849955,6681.902309645281
6795.522521463147,6739.530352815278,6801.41573661974,6621.458327301889,6875.973055229731,6476.798734562809,6981.904367543136,6676.199508065931
6793.879155999448,6731.851227885839,6768.579964863513,6627.4662116733825,6869.438951602789,6486.486075023797,6959.534983164786,6680.530120854097
6783.793021988814,6727.436774548566,6747.100039674645,6609.8130604245125,6863.495575000384,6445.737612674102,6935.032740286075,6672.025873717611
6772.765152697827,6714.518924859142,6753.6305206787965,6628.232872409266,6883.566464999307,6447.603327817361,6930.392600873864,6679.555072579614
6792.089177446484,6733.741687289655,6763.247861117686,6620.855285078121,6875.273581086191,6459.903944479279,6950.942159496047,6667.48147413869
6784.9847855874405,6727.552707418184,6778.651955459237,6603.886724883722,6865.707187087686,6432.315260953511,6954.757768933886,6671.140604880852
6791.186192544408,6731.129622878267,6760.679034694155,6606.188711071122,6857.423273092797,6442.995058308694,6941.128602389267,6670.281546356489
6796.634557210749,6732.267116040268,6749.631524388161,6595.521761861987,6871.508402676432,6458.326010062665,6946.442706941957,6657.862965904209
6767.064469011524,6736.813463746081,6743.216409820597,6585.075716931875,6889.816561889788,6459.409467299379,6943.594507516273,6647.012356840266
6777.170601062635,6740.971152022309,6763.0011085967135,6616.317982418999,6872.387961024351,6470.281210629931,6954.493004496901,6663.939220240205
6781.489775795735,6721.879309938051,6777.178108510872,6607.707881961271,6897.368793335667,6479.057299675385,6954.285992119125,6666.4320680822075
6799.171799162133,6742.236287549275,6796.5699724062115,6630.675080414938,6880.710600079633,6490.385525836084,6958.888566502527,6674.304134435441
6801.422531436924,6727.2820345677355,6784.767262935551,6611.815867457022,6886.879433564133,6473.032928417494,6974.366141625346,6661.322458849849
6802.859020807161,6732.231011876363,6777.522851108802,6619.235024071194,6882.179561000944,6464.017727588108,6972.2341774025135,6672.695687839857
6783.060602453106,6721.833062073695,6746.1034713116305,6612.322089359718,6866.896002675095,6440.120657594695,6956.571404003111,6667.0553984577
6784.622008547985,6724.005720680391,6742.361404437587,6596.35055893555,6875.044628666098,6434.464542004727,6930.7791152425225,6651.745303244599
6779.877309526995,6724.267177956583,6770.31116829871,6608.1707284869,6850.591159323711,6445.397751845406,6946.511038778471,6660.24678018189
