manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
6266.931196663129,3086.04270163648,6615.541670248066,6200.257322587459,6011.748913205289,6229.680762062751
6260.095304222617,3085.135293772002,6614.641567994019,6188.60844633428,6004.806603341975,6236.887719285076
6232.099900356898,3076.516434320647,6616.992343691353,6197.574387964518,5986.439684595811,6237.0736026097775
6240.855104033585,3081.7816936874146,6612.06338213445,6177.8512455337495,6034.581663290455,6251.124245631144
6258.009234400242,3074.859857285196,6608.036930321262,6203.93062610694,6020.114222158219,6251.930106407889
6270.430327827861,3086.787052640156,6628.725206128887,6189.452479127078,6036.213182001598,6244.827964711474
6266.796102087214,3086.0125953750044,6614.054958795444,6205.373497285511,6016.30560946182,6251.737324892729
6265.391701156066,3087.751595778895,6619.187708417468,6192.279617750962,6006.645575815459,6232.083054849462
6268.744463279087,3094.8339349620696,6614.557933700758,6173.860017501964,6026.01191427218,6248.697807774058
6231.679533542403,3075.660269251894,6601.233086318758,6201.71729020435,6022.628213160463,6224.963570859058
6213.341014378462,3080.1835360576747,6585.472947882315,6162.116056489041,6011.114358039355,6194.090221559087
6216.719219799864,3072.9964360754543,6593.801624053066,6182.936882973754,6010.82366482246,6194.207656619381
6221.756680167809,3074.6757015535504,6575.141009663939,6145.949145545166,6014.563946438768,6179.168967243046
6225.423190933972,3073.677391296656,6584.775351611621,6183.956939122963,6000.559598763438,6220.343735676617
6250.739251141233,3079.256171759617,6605.062904389193,6177.771170108785,6034.433910695247,6214.064824184914
6251.557381645429,3087.0202270649447,6599.828797885729,6169.443379008426,5998.580170999729,6230.303434680269
6269.587312221623,3091.259566948854,6611.654483445537,6199.654293570594,6025.705324264391,6239.905444228451
6285.681701587113,3088.278511363753,6595.115640631451,6199.133140622775,6012.616993841132,6243.614470419766
6270.985994072672,3085.2378907774896,6619.6034389533415,6215.820126235021,6040.9321329321965,6260.894792437802
6257.9574088293075,3085.4202950130198,6611.870847397026,6201.42674874945,6003.7484258400655,6247.89960340273
6251.87796941906,3078.1836912310187,6598.344844378441,6166.605597952434,6008.318966614728,6224.158569431996
6275.946457569237,3085.331719923988,6599.21368651378,6163.14737115133,6025.99631698655,6238.128930498103
6262.234187150095,3080.184019326464,6590.325217408686,6169.018452060111,6015.112346063324,6238.292244901645
6248.027891836362,3074.5115830180425,6593.4840974652425,6179.850264480673,6002.473631887713,6229.1068595867155
6255.39183654875,3083.6226410970003,6594.038149776311,6169.5392107341895,6015.477126881999,6245.026910319566
6266.820595708751,3082.0729928911296,6597.739983728192,6184.373368402278,6012.338611527346,6223.970304377274
6260.456032021715,3085.6783932552407,6609.595153083819,6178.776236037293,6024.658059102665,6234.917044364092
6270.238993235337,3078.2332585966356,6598.139808804228,6186.4060393260315,6019.436800478948,6240.9323675914275
6259.300924906041,3081.8490394637756,6604.207522793343,6158.918808101806,6025.611305349732,6229.169786490225
6272.238328424799,3094.740737351295,6600.345760004865,6188.148702770015,6021.3046133173775,6221.206897395286
6281.751175464437,3077.0857041575564,6600.1457999141485,6192.024684407077,6033.091847206844,6234.4381264029935
6278.630457622687,3088.087713175737,6600.239783768284,6177.886723564625,6033.362825714093,6213.374080771662
6260.756722567498,3080.517258266441,6617.889047230032,6216.738908207586,6009.488010027826,6214.143209603407
6252.224695799622,3087.217687052889,6594.701261267595,6174.354607176474,6022.860389603905,6201.1716049076085
6245.970839736666,3089.7593186459862,6600.4632241040445,6170.601140862017,6019.485402399062,6204.206756810061
6235.747202542298,3082.7382173843116,6599.245314118265,6191.187331597967,6013.027972207814,6201.701942101565
6245.7855235283105,3087.795574366841,6605.717853875944,6171.1229402663585,6018.745009485786,6220.197696957292
6248.455962491301,3091.819042940471,6621.760544096819,6235.3059439257895,6015.658916834112,6227.977959611656
6255.59897765606,3087.828571202955,6619.81322475213,6234.778204729182,6011.75255098025,6220.730064492015
6268.056421700407,3091.9511599652424,6634.61124462025,6241.047249611801,6007.4994061184225,6247.853124995421
6298.576399894152,3093.782814694363,6631.50996743469,6218.757889643525,6030.6793527986365,6252.936427195382
6268.455559115311,3092.7929139944567,6633.034601309694,6218.5447729536845,6036.655247860988,6223.769415672347
6274.96623209167,3084.670736261729,6613.341369450743,6196.364980946597,6025.264648560223,6222.467796587116
6262.614051416899,3086.2543155769335,6607.968071433328,6174.644963250374,6015.333844743367,6224.052753342479
6258.451800098016,3087.5955203202525,6620.283847662733,6166.365516556088,6011.7341456569775,6229.6315513625395
6256.948906279809,3085.0121277101703,6591.477776499521,6163.233878922236,6016.194914105215,6236.627379993656
6256.454174338628,3084.3815541155395,6600.021117187003,6191.603286071389,5999.370377703073,6232.879450701605
6277.898111099667,3089.8426823047703,6585.425127172008,6144.195753061315,6042.796654759345,6234.584922821039
6288.91860452558,3094.659336367466,6594.502353982132,6191.131269858716,6025.158384279285,6226.587676207549
6288.610955720659,3094.7582576047307,6593.981960899411,6181.317503707064,6017.416276438871,6237.206798047803
6286.36826893142,3090.742811569162,6585.560068106156,6185.061986329433,6021.527984316418,6228.169975492261
6261.290046874568,3084.1973918711437,6596.257857247975,6186.453466567946,6011.750575687604,6221.554217924389
6288.845664513686,3094.1910274382562,6589.051699018379,6158.037067149271,6030.67858962407,6221.916360586228
6283.968124743687,3083.5233262536462,6597.382753798422,6160.023334063633,6014.695662442451,6211.875629307557
6261.048395880346,3093.0864957325557,6589.456327067776,6177.130574541409,6038.9200793906775,6231.026888299317
6272.05837369651,3086.247201536877,6620.939092720943,6188.721091501608,6011.617255727878,6228.171208969707
6271.89046392181,3093.549693931682,6622.667468946249,6198.488951866167,6029.0083550487225,6247.131051031729
6287.277721373835,3093.450316680057,6635.204829222585,6177.931029788558,6032.03875236946,6283.339683447456
6266.913841227868,3096.0251521724585,6633.690464361129,6221.34924169872,6042.355239618192,6254.733496893192
6277.146369434279,3099.13813216506,6632.244012542141,6167.0555983341665,6030.51454396619,6245.998360512625
6278.849850837189,3094.8744396443412,6618.740026365624,6197.492667938041,6025.702841477114,6245.707791663071
6302.035474511148,3094.725984926248,6602.264104917463,6180.591999816219,6009.440394407782,6236.044954699242
6291.231670981215,3088.271454550018,6623.137952865872,6212.772783759256,5998.838353098003,6266.987123937207
6280.47025469054,3095.698756379858,6616.365753702477,6205.048747223968,6013.602218771401,6260.065801849237
6289.071531724419,3097.705698069983,6631.106893379006,6178.645325309649,6029.129608477016,6267.935231879538
6286.564787694537,3085.7054767530344,6638.10072384598,6213.206261002369,6012.953021362624,6269.170252152933
6310.360748275335,3107.376342818315,6633.985958799092,6172.433527103678,6038.433861929889,6252.803179901684
6273.730050621282,3091.5763455193064,6641.638387106323,6196.522791264879,6013.739640108803,6257.7173852135065
6275.54915961763,3101.6561761014086,6630.390367315815,6169.691257659744,5998.874732613952,6227.551561333959
6287.358561678837,3097.988003585636,6620.171219904475,6190.7758741113485,6014.44294662171,6217.195614855509
6281.704870072133,3095.98981230907,6621.0765532718215,6170.30771978134,6027.575049436083,6231.727591100884
6262.582922024374,3085.2300619886632,6596.98271090849,6164.427634657416,6014.968070692216,6203.276658269077
6278.385405554243,3080.3006780883165,6601.490255558846,6157.52404682421,5984.1595572919,6221.045609824425
6285.6214031992795,3087.1367844407077,6592.658771734247,6160.5012257985345,6007.3152376188,6218.495785267928
6292.251536666182,3090.74438768576,6625.232631555028,6181.8809062072,6002.620040891569,6242.511214243133
6301.201609654364,3092.7758870999046,6621.997268555899,6175.8816333937675,6007.746602966362,6250.678563124999
6309.286882040141,3101.1967937284658,6622.177234075945,6163.014509091858,6010.912491923936,6244.889556581129
6288.754648439494,3094.3428124672164,6638.985888447205,6173.970179744542,6013.516607679019,6262.069746381492
6289.957776121892,3098.264341919548,6624.362154037219,6177.270236454575,6010.207041012125,6241.660979374123
6308.667079895852,3101.8460531612295,6617.2151421518665,6162.617785174416,6015.966555238138,6250.932365167035
6284.149483970051,3087.7196765839753,6628.449351969457,6183.932390463778,6009.474441493621,6230.644503599003
6279.55637220931,3090.493174443078,6608.64624728543,6165.700936889446,6010.152737962989,6212.480697628041
6298.004693482235,3096.166205354842,6614.291564783258,6180.616101533675,6031.391369357264,6234.491891192106
6279.664302374854,3097.789364605744,6627.556998399791,6182.755290568021,6030.117649478282,6243.447899959783
6298.238740963772,3101.9545911874134,6626.721902661827,6168.0634452741415,6029.953612948069,6259.050313083541
6261.93345781181,3086.3035161363523,6617.496015271641,6162.0829080828,6031.955283096746,6263.696257619833
6298.101904990891,3098.932695329178,6606.70111619473,6133.842336349685,6043.839144316394,6248.031317020573
6283.171616817681,3097.215568599923,6642.541929982395,6176.584123149832,6008.872173118275,6256.244538766046
6286.832219688685,3091.210011797128,6610.721497447731,6163.334300121646,6015.2847994037775,6257.164109948408
6288.484285208142,3099.674000060764,6642.687465459057,6191.709608005409,6008.735911513153,6249.117860851025
6286.109653835917,3093.67529660081,6632.751907517711,6171.102586725711,6024.750502006696,6265.0577935470865
6290.231339017651,3098.1412980532286,6640.553513480378,6172.047591043513,6029.2974618247745,6249.617478265263
6290.220879860932,3100.298033206717,6618.051718302287,6171.478225049464,6006.020708344075,6233.0471017507925
6280.628432681931,3099.907160001562,6608.862318997875,6163.932960577255,6000.491283087384,6237.613268564594
6263.96343644163,3093.826840958147,6602.220392606765,6156.880768158419,6023.377837544624,6218.551222131042
6292.200595341746,3105.186425512203,6617.058246626981,6173.708779838026,6024.324653177893,6225.41493776932
6269.094686462823,3105.1296467878665,6635.583576343659,6165.252061564989,6010.618311211814,6255.115877332596
6303.2899982649105,3099.7727161780717,6628.452100046949,6189.677338711267,6022.766771778554,6239.932240776604
6311.689549172169,3109.8915923347045,6632.382975011879,6185.7720483189705,6034.445961848547,6259.726062256167
6291.602697249059,3098.555066262216,6634.294592600035,6200.207832400155,6018.296395141071,6243.804118411006
6288.5264734194125,3099.696985417681,6599.0716675185295,6149.905386736699,6020.565138931868,6237.193810395575
6273.526623226194,3091.235329472427,6588.121817173991,6161.149112176401,6010.636584391709,6199.752734558554
6290.806246505869,3092.742805798263,6586.379509832365,6156.0369704933655,6022.701338254882,6218.578565215799
6297.268493485548,3092.684569527208,6608.978094801307,6182.14490849638,6013.162831445586,6241.258996064457
6302.338627376788,3091.4606518557507,6614.694221826208,6180.63744570005,6020.624196689119,6266.276057137622
6312.417899662863,3100.688116101603,6624.178028276322,6199.582763356211,6028.560784832649,6265.530136963879
6319.278733844276,3102.4378448674734,6638.141226659009,6192.690275960471,6005.984908268887,6261.081803878011
6324.328856017898,3101.5218571269497,6638.455894499924,6194.727793317058,6038.228093757468,6265.527894284469
6308.106297887328,3104.212866667058,6666.952577163956,6225.337667230023,6019.019229368061,6245.606201302437
6326.538588952638,3108.325524998613,6644.097392457585,6196.402262790236,6020.927800903688,6262.354058586264
6307.5511666812545,3110.333031288908,6654.680749910797,6192.360156025036,6028.322866434166,6265.023290915879
6297.163451811949,3103.6126961454365,6643.320243570632,6174.64550780226,6022.274102614335,6237.589032998511
6282.764856972116,3101.6385332138716,6623.796746757905,6169.233416724348,6039.113850617734,6236.375551669392
6282.374988779025,3098.0236388186563,6612.382457613295,6146.777702046074,6045.477017919242,6256.391485947749
