left_imaginal.nii.gz,right_imaginal.nii.gz,left_retrieval.nii.gz,left_manual.nii.gz,right_visual.nii.gz,left_visual.nii.gz,right_retrieval.nii.gz,right_manual.nii.gz
5743.791628124471,5774.527210874177,5779.65402332515,5718.174342706838,6164.643057987843,5841.029608545629,6008.537867102367,5857.489545473498
5726.751923207161,5766.167922099639,5786.6766406545885,5713.354545762149,6131.264323881042,5800.742833740403,5999.743246401336,5864.810553729472
5689.341145447295,5747.201811220072,5747.643695279573,5702.420510680047,6136.191067336786,5791.0543407240775,5984.867093177043,5838.223038521922
5703.7651767231655,5743.622727963369,5760.401586655713,5717.873173521165,6143.477784442642,5806.99301492616,6005.675530285394,5827.9984968882945
5713.690747836063,5739.409714195051,5770.324909931735,5716.597258822471,6125.9935853027555,5798.670948479613,6014.3896793416125,5849.615855836961
5709.493265120771,5738.079637673902,5767.38098349343,5729.310086577,6125.358593180928,5826.3929591485985,6017.643662414925,5850.139797324351
5720.316104021,5747.990265646082,5785.091128266197,5730.1396042610995,6136.8164951470635,5815.087510585984,6028.763312888306,5852.415644116794
5711.8994152155965,5736.168942438644,5780.691336311715,5725.220731390731,6154.158655387887,5818.092741056717,6021.79716944411,5827.673904922216
5713.693958024207,5745.2470494786585,5789.597707285227,5732.592040566273,6146.401892061601,5814.903429803565,6011.237738288037,5859.008825878061
5693.552873257068,5738.542528159206,5767.288481060292,5729.644191994245,6145.437872873122,5801.352780698148,6014.604698978231,5843.885234961657
5701.865015050656,5747.430555276288,5758.527621559491,5710.965812373334,6134.086690568986,5803.027090608331,6000.124613254854,5848.776131596721
5698.404253854886,5742.107642486053,5770.409166630454,5694.779606699614,6133.106120330884,5785.976966314826,5986.067547562071,5844.174389709538
5696.993944713442,5750.479588783029,5769.11185175737,5701.408332790848,6141.276518946774,5805.307061901518,5990.457826962632,5837.7407974398875
5697.215027361968,5743.032111954186,5762.285593724236,5720.408223951407,6124.324847486656,5805.782874528133,5988.779563476047,5836.6634433285035
5698.806257566431,5744.604325515923,5777.149101934548,5732.850572692011,6128.014000319013,5811.366310758716,5983.170745198651,5857.383285048212
5704.682227228768,5733.005947701769,5777.240106617184,5735.434965054078,6128.136057118504,5798.40649297351,5991.251307429421,5842.170678336512
5696.393649103548,5733.1675460373945,5789.2105010533105,5725.373805133771,6135.624330283845,5811.5774628993595,5990.704146598271,5859.858895465547
5685.219654765248,5721.710334744962,5763.603229310995,5711.256101287255,6129.276292171728,5800.08931360857,5981.85302191234,5825.038145945202
5690.805572264112,5729.894254999249,5756.106916942693,5696.761373929348,6133.003509713432,5777.964718407271,5959.085217770512,5844.927603420688
5675.27454360035,5727.072705050709,5748.0873626217435,5696.436756549411,6104.9085722269365,5767.562715990943,5934.278668249818,5826.440187538189
5667.002803213366,5729.167252730763,5772.441958491935,5701.088598813422,6113.847038816902,5780.784879234907,5973.106325898431,5835.216699975774
5672.481751349314,5731.156013295386,5765.908487084086,5722.848217347491,6133.765737949333,5799.054058330856,5997.218560528835,5831.722617560442
5694.44122938873,5742.974146319576,5788.541434587369,5714.710915348869,6153.7970023367425,5798.287388117924,6011.7761013482805,5846.408456248285
5694.917200913104,5731.542251168354,5759.0481383772685,5697.476931849718,6127.427621861664,5786.303675093833,5985.059678535228,5836.901801160806
5674.937240277832,5724.940080059721,5761.434465739343,5698.237295168792,6120.561317310917,5792.494144626641,5987.45703315981,5838.5415788411765
5658.184312532944,5723.9675966500345,5745.866366921308,5685.643774261186,6103.3739743387405,5766.707966392141,5963.195051110626,5830.557292150559
5662.775757195186,5727.092667799442,5761.014893999224,5674.582358089216,6117.319488175768,5767.20310971254,5966.368057654877,5844.838759589859
