manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
6987.427913691539,3382.64399010786,7188.738116441018,6500.144305784466,6852.095342695827,7024.508200483392
6980.990310667613,3379.273635318987,7181.023420339631,6479.597958721352,6864.734198198569,7047.09000058388
6999.974741819691,3358.6408143204417,7189.810379871814,6497.854350482226,6894.668761874105,7092.61097526209
7015.433613981725,3366.133640841781,7221.6721146059135,6490.682268327331,6894.900460912148,7062.816408305469
6986.186283978263,3385.166133741377,7198.669141803448,6492.738390911013,6845.3601710890025,7037.24045062963
6979.705386728518,3365.16454752457,7146.173190130063,6446.203958035066,6846.67585503395,7030.892113822372
6984.014890352216,3367.652976568607,7145.389051417353,6410.685328369935,6863.326471625436,7050.6654193213735
6971.8549490936475,3350.4426619095275,7189.52745381125,6450.016816545626,6829.218916873822,7045.1654142363295
6994.529345836306,3353.343584874911,7201.387780656557,6427.317534113213,6876.858082777909,7058.916413002515
6989.187510493194,3371.3552994065494,7205.313190095295,6415.379075097192,6858.575141007252,7079.022748922325
6974.304955255755,3353.4711869482667,7183.423925152586,6433.32650200452,6843.134458189024,7050.095938713533
7003.008399199974,3366.133670215076,7186.3344470004595,6424.254874736135,6826.677454652191,7058.930835948408
6973.812853252566,3367.027277019978,7198.404423757448,6439.089927574009,6833.1884229592815,7059.931988454912
7000.712423261277,3355.7474846598084,7195.588278315332,6454.835660070811,6860.7416499441215,7062.47351167221
6990.592133652501,3355.340939867455,7180.612881996551,6418.680138810692,6857.954677009977,7048.785230555434
6993.147283392763,3357.5224887225068,7155.2304741487,6444.897328174271,6842.664287437193,7057.06143534894
7009.423845832549,3364.8983035684996,7180.071980871404,6441.9242014053525,6889.610903065178,7064.165998362245
7010.417617911684,3367.5262620935737,7191.025163925319,6487.183404339987,6856.91566920448,7050.133663979972
6991.951933190321,3381.846360761299,7214.558204661958,6483.4310898438725,6849.77875596791,7053.512478220471
6989.031156615961,3376.4035676063727,7198.67388520172,6402.2979851153705,6851.629758199602,7062.603526693762
6971.38199884243,3363.6587355158176,7166.939002670268,6385.691264709974,6833.206325023038,7028.137469879723
6956.213382574414,3358.1305060876894,7168.9060130235675,6393.132358746428,6839.967089281045,7055.262735328065
