manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
6599.645915333753,3104.168220992602,6951.230282485618,6709.99622503666,5828.061332650795,6354.942971631722
6589.80908676291,3094.9633396881923,6939.579265390678,6713.524009970965,5802.456079357307,6349.615134840784
6589.87421903054,3091.299828642397,6929.456801911483,6683.23638024966,5777.228078331493,6346.266481793418
6637.651579863388,3096.2613724259354,6931.113085123296,6686.448402444899,5830.7552421428,6344.261712913633
6638.069425935509,3080.100908741036,6909.754982378968,6723.76616699168,5825.23342711277,6328.807432445362
6647.569089510553,3087.420653131995,6926.934284161691,6685.045289077498,5847.226712867246,6352.163613464058
6653.726690996782,3075.5549497519482,6912.339458744397,6676.58219768495,5818.581676046273,6362.781581988721
6664.754905345888,3086.7782794880327,6931.24595606272,6665.756788531733,5808.4204881546175,6363.560080297987
6645.0490808760815,3084.715604812226,6926.2115399831755,6669.029927934338,5793.843709711863,6375.238726167598
6641.247753874776,3083.4097039398816,6936.904841011938,6674.710253490037,5795.670384534018,6363.195841872933
6644.851561269288,3091.9782546912515,6944.490635292023,6634.640219904135,5801.015587126456,6380.988948222846
6653.609563222197,3084.744722252255,6926.752678170106,6681.040407516293,5811.3446703786185,6339.457962391421
6652.6340462705275,3085.1753841197396,6928.228805336384,6638.905053035858,5811.010997265429,6352.277748785181
6611.144760427919,3081.0260961357144,6910.0982212125145,6657.926669542403,5790.88307598247,6317.193482014304
6626.082390376605,3079.600318216691,6943.213492452967,6667.758942820634,5799.917337553339,6331.394504356109
6634.926157995677,3076.3185833738453,6933.5515118718395,6684.785820210773,5813.534149574405,6324.645470500327
6632.165038641136,3075.129102868812,6943.975691760105,6663.454481937559,5837.701726904957,6323.8950229466955
6610.229231091672,3073.831068190637,6895.059322939058,6688.588731976938,5813.882780828202,6325.809674193786
6599.21278274718,3079.6062213470505,6920.808779689252,6638.661588390811,5827.057072619364,6322.527563698672
6579.1345174579865,3082.3128849013465,6904.581951172679,6641.158601551978,5793.217400457673,6334.12996663381
6590.217824465931,3101.120610822821,6925.432147675872,6660.561742886796,5801.718912014171,6349.2170507694445
6623.21660800967,3102.543834195915,6935.687643270823,6653.216363452262,5814.65663756252,6361.7942299741335
6634.855439842638,3098.0284584669107,6943.9424915234495,6661.066491825918,5805.393409645288,6377.473137959243
6637.631743706816,3099.849157558162,6957.496154953179,6650.120112077833,5795.1873291848215,6383.2456236532125
6600.938014231073,3095.826261273117,6941.018938468536,6660.555983018691,5784.307370815832,6361.751969270043
6617.206241900997,3092.4857853245026,6941.077092846192,6660.118363846694,5789.307518951723,6347.920279826974
6614.621753505714,3091.3447600016675,6910.450175791665,6669.893172044282,5775.490632588088,6329.935801385758
6631.742898055078,3100.7244609078803,6921.810955167819,6685.055788357907,5787.838131475584,6358.414483044427
6626.86159661766,3095.043939550152,6905.772652181043,6682.686869045246,5801.216227061946,6352.179607412151
6651.006641578914,3105.52845929294,6930.451178787691,6647.325879094576,5804.93263904964,6352.718919323162
6632.555644744848,3092.7829813817543,6891.729658213761,6672.466215404468,5773.538468227517,6335.153070049846
6617.4523809862985,3086.3356564843057,6938.385739882434,6653.261286664779,5818.843519496485,6341.761253812805
6586.981574722306,3087.256306321589,6910.163169385511,6681.443370487533,5843.064801987915,6340.033409533299
6614.759823368789,3089.714468971983,6957.535389143199,6705.625091503427,5841.653050550236,6369.04177929644
6653.728528368351,3087.265388605956,6961.868601997791,6712.853492294476,5826.907264508964,6396.8048261205095
6658.765221888536,3084.3945392143155,6950.334074800407,6709.874276027881,5822.03757617781,6368.513079290343
6642.342302609061,3076.4216885946535,6927.928144031816,6686.397476032413,5806.053290851183,6364.616618575993
6663.487467484752,3095.8296296966464,6952.871867262682,6689.748706806849,5800.166780018419,6382.754451607013
6663.774789650334,3093.978857470113,6941.384293899073,6681.665777401483,5804.431597191299,6356.7830596749745
6658.185079924855,3085.0122592029534,6920.616072940571,6678.166415934332,5804.795987735755,6343.9311652703645
6659.8390157985405,3086.7498698420345,6932.405300957277,6665.163379688405,5807.59975932792,6371.000914288632
6650.504621861621,3085.35236907838,6913.712205972412,6686.658156712839,5785.3305812343615,6335.272876549653
6654.463838050364,3084.3379269142633,6952.0717199990295,6662.67412820693,5805.407008542091,6348.050946600927
6628.147851423878,3093.437107074622,6935.24739558566,6693.000973595071,5818.965457289674,6342.206383414995
6590.863656973991,3098.5096274185767,6939.9838832392525,6658.605683826031,5810.713624765379,6351.841368436477
6582.129605020196,3086.564636620804,6910.785735135764,6673.818940923624,5790.895857957966,6340.033887603856
6616.946350951624,3090.0888950940353,6952.606023527835,6658.5018921862375,5827.053806338198,6374.500668680445
6609.744333085586,3088.7769541253324,6932.12994223233,6704.616316692303,5810.833470480598,6344.500240890903
6621.5272931597665,3090.903030064499,6935.282472482325,6671.926275134598,5827.372834571219,6364.22628955522
6632.713487038132,3086.379980662258,6916.875323772205,6693.299674237088,5789.672200789974,6340.7974364091615
6632.802462286246,3088.7513537638397,6957.805290991062,6662.751964478499,5810.454616473645,6364.501501006972
6635.061632337301,3097.4621752874355,6915.2952360165145,6676.040088708751,5797.561034817832,6367.5779105639085
6643.916336856245,3094.7603558048986,6949.137508172234,6688.823416593954,5828.4249551256935,6387.94318690536
6647.790204364541,3094.9572809241163,6938.601372941512,6710.630092096619,5800.061625438114,6390.645392333476
6627.245897606775,3098.9183032526207,6945.995870040743,6680.912348654822,5805.640629259893,6377.005288511971
6609.61186084451,3084.76471910285,6942.365707046673,6698.046695596536,5812.3065960767335,6371.581530085803
6632.4019729295305,3079.199938948189,6947.106119222402,6686.469675436787,5815.953219404915,6386.08864494077
6620.634537371409,3085.7865354943992,6956.063834847808,6682.087477702715,5798.664874290066,6375.770247668794
6622.395690828345,3093.7676664749374,6922.654339210245,6672.466579281494,5778.881756901737,6358.017888947498
6639.294674496807,3091.4650106281174,6923.483203841607,6695.10519571359,5801.891713917479,6346.903330808251
6644.978414989848,3088.4287389615197,6934.919329107242,6688.763107807212,5805.876499912565,6341.683981954421
6645.606245198224,3081.753386846466,6910.4420547742575,6686.344521936222,5802.195970689324,6349.226158740823
6629.0184562630375,3090.040289570338,6935.315718747253,6688.602960365275,5827.3926436770935,6377.438533883976
6627.184147335843,3100.4317139938175,6967.690311503513,6680.200373116756,5839.3900249360395,6386.3071646786975
6631.3424149861585,3106.09460194376,6957.191068157432,6689.200293509626,5812.845534646474,6384.504593606762
6627.772260153982,3097.211625936422,6948.896529829653,6692.934426570554,5784.240937895501,6350.244849508999
6611.210033502799,3089.5582433734407,6932.9894093695175,6673.533828304193,5805.004899632358,6357.286794170906
6613.806793388498,3097.3258052382375,6938.738692923679,6694.330748078048,5807.748595991566,6367.405239436142
6621.861143451394,3095.686404010733,6946.292401772239,6685.966553284746,5828.023017099324,6367.354222938106
6602.090556306112,3087.862628413974,6949.901292452787,6683.206831283188,5813.48282237507,6357.3604734114415
6597.021972001313,3089.362630049272,6931.034347540659,6689.300266658915,5806.104862162027,6341.152668397008
6609.25914743768,3078.7787565938916,6943.662717623743,6672.933198590594,5796.164067607529,6334.865948874439
6603.469792887025,3083.026561409681,6925.711333873162,6692.262852654668,5781.775752837429,6336.881614017461
6630.6609680967285,3085.3749910013057,6938.338339143814,6667.404947565804,5820.356934914079,6374.901896692962
