manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
6455.177748178145,3195.1784691745893,6787.456548425258,6323.662680193957,6311.070026470979,6305.817359223667
6455.187400283379,3192.4614912562197,6782.043917256284,6301.131941835989,6322.656557875696,6299.860978857301
6445.434341598611,3197.99816111542,6776.2757939713565,6319.123892090465,6324.009649966914,6280.629761294697
6461.0573471370035,3205.5224274577267,6799.294521284915,6324.800875178159,6346.811040647063,6278.511545889719
6479.331579832113,3209.308935061536,6817.551192452878,6347.893526352124,6345.41618984309,6303.762687768826
6480.753064134294,3203.03495181155,6805.773453186519,6325.294396299671,6346.468716990157,6301.893681950555
6500.512001401111,3201.845423889009,6792.411097008535,6328.901601671614,6316.172791005138,6305.025600846497
6480.044500403774,3202.149031344493,6799.176989416601,6316.549993803475,6294.5697895418,6303.943606705805
6477.303332430166,3197.4308454441625,6792.335381531865,6330.266225664275,6297.26940059877,6321.708568022737
6469.657045587269,3199.6872058367553,6790.912204191556,6321.880803603816,6302.545828873255,6327.913572915265
6486.368717680558,3195.102102765363,6778.105307257509,6322.268725655117,6321.212498128617,6334.717632827023
6454.569158396287,3190.9016486118912,6763.512437593332,6320.357869100984,6291.4904403703895,6288.705245544255
6437.286769622375,3187.218537496822,6763.6558173124695,6292.078680805639,6310.465767922306,6296.687873943488
6443.622448578514,3185.830314585602,6771.211470679521,6327.346233101954,6302.116505227263,6286.396279606788
6464.817519915188,3204.1201719724286,6774.389021911595,6316.557557890028,6292.569401956522,6299.966564641339
6490.623165226234,3199.7435644199477,6767.795016813171,6317.848469787191,6291.540051463808,6295.904269250552
6443.066035239616,3190.2957371469047,6756.852470117667,6316.28784580084,6295.130905505195,6281.8671499584
6433.177572410594,3190.352522119655,6760.345390669638,6286.043687492728,6279.610777811512,6300.398510821213
6415.69228278127,3186.6670789281266,6773.5701054994015,6285.327562289294,6260.084892366218,6315.3364606139485
6429.280479217429,3192.8853969142415,6759.602111256525,6289.7704105078565,6292.15731337947,6323.618829026258
6458.082119116746,3202.9249002723864,6777.168727767945,6321.742099483871,6318.662854825873,6316.6756988648485
6464.204506243379,3204.6135303405117,6788.366510300726,6318.928921695606,6336.846733488982,6326.242822998302
6465.451100829652,3195.4862015458907,6787.700490534346,6312.512672258952,6329.276905885839,6340.723451124502
6440.403999776044,3186.5459484659978,6767.589813213407,6287.86737640766,6308.048145463577,6332.318916985465
6425.393941780668,3187.157326188658,6780.954345248866,6319.158680454314,6276.538649396376,6290.027686257321
6422.712567150081,3186.705591036664,6787.523233275757,6309.570454489328,6290.478937659009,6294.101681021506
6423.786630434592,3194.4020270417286,6803.492283817329,6285.389173808717,6325.679751538888,6313.619703406738
6479.694087221532,3198.1538976510656,6783.25047129303,6331.980505590725,6334.135441858509,6329.843749693683
6488.1126630567,3200.6825206703365,6766.758548777772,6326.342125961341,6344.179470580022,6309.687712155554
6475.804649083498,3186.4730335961976,6762.6572862956455,6315.976801984962,6318.0243903108885,6273.180660368843
6419.722971498303,3182.205799635238,6761.396953285703,6310.830202358815,6310.861346462881,6277.774242198133
6446.737890127283,3190.480343436209,6765.6922096040835,6294.163905109203,6334.637475910538,6298.91171468245
6457.744096766716,3200.9871093244624,6791.309102885982,6334.372568903405,6331.490523490889,6330.049829011329
6466.715578435754,3204.3756893219197,6807.795778357646,6347.257178055422,6321.793135395125,6363.954638548685
6488.049598104365,3194.3508068115616,6795.522269846926,6331.642454084641,6315.833094495729,6335.495311719725
6476.761722880889,3186.275168313294,6791.142575762093,6301.1571930841765,6318.154922444396,6326.18944938758
6453.114275100076,3183.9281158731246,6751.529499673246,6317.349506035251,6307.961660095549,6291.818354684293
6430.1629175188855,3188.0438384510976,6768.306878200928,6307.314754903021,6277.6786376918635,6291.240115882646
6434.221409799476,3188.0540323195337,6765.420327756144,6307.512910623584,6313.0016184693795,6299.5877811256505
6464.591990196276,3203.562230852727,6774.235673008671,6322.071271467435,6326.1545384864,6321.625780854157
6458.850904410451,3198.130223516695,6783.249212274425,6331.409100611778,6331.1298272468985,6323.528732559195
6464.787088396858,3187.645824830035,6784.57908418204,6322.725009215135,6348.557409205227,6322.11767776395
6491.1627194983375,3200.5839425066065,6790.43668130317,6339.430283111693,6339.566556045922,6330.295027399748
6482.785607312071,3198.5513037187197,6805.30944718693,6316.785747499166,6352.160059196094,6349.01162751301
6502.890580489126,3201.9395629301957,6806.119264515995,6336.096165620546,6338.861190374006,6346.409683791977
6471.052834349447,3190.8082736509477,6797.967888861055,6347.96371092761,6335.568885228005,6361.276841306181
6434.249462567127,3190.4321238530447,6774.482942338058,6330.289765070371,6314.385294547712,6340.506582078265
6408.293976914396,3188.3572519406944,6761.404186041227,6313.119993499695,6312.750210817706,6328.616110837773
6447.976518840136,3195.007936019511,6776.963249837345,6317.227967653957,6319.851905346544,6323.163957961852
6468.193488394001,3196.680687139784,6788.459238840469,6353.87289529307,6340.897157487783,6342.96701119516
6479.6946436530625,3205.3887399659166,6809.602648089649,6338.482565397234,6349.978828952401,6361.3945577187615
6490.263851979443,3204.479829737799,6819.047910942484,6334.777387652388,6335.080479408056,6378.029163400864
6481.344469914427,3188.9505161138027,6802.027592614878,6353.0794135170545,6321.158390611909,6344.286765580582
6486.674091346828,3191.4180729481377,6789.873731497341,6353.491507338106,6325.5159690652135,6321.579303876726
6465.628978647184,3194.122489718534,6777.637211545894,6337.747883156477,6329.366709672087,6319.47923232681
6469.405547353799,3202.559680750901,6786.809053756993,6323.2590665581065,6325.537032942589,6304.345960901511
6489.982225669922,3193.2798330494993,6799.835294229083,6360.070355501195,6313.424891202852,6311.964743968399
6476.138084900656,3193.5691241008203,6794.351292738301,6351.014679707288,6307.864148365803,6304.664056061898
6472.695529294156,3190.696649181519,6787.642244569152,6317.82426903312,6315.0370298994485,6321.492580588083
6471.858076350546,3192.4906763108943,6791.413329427687,6337.109421377963,6309.328606064015,6321.320159336643
6479.779274883004,3189.3493376264664,6789.200293967616,6335.813202903146,6309.066155860665,6297.124653885734
6491.665287223138,3199.6685639624184,6797.7263085830955,6331.24836247855,6311.290717135793,6303.180133561871
6469.239777469006,3200.0614544786254,6783.783625603442,6338.29854176821,6311.102667322151,6308.294860239203
6435.930480194876,3195.288170388681,6767.226341041658,6321.561183657997,6305.293254181229,6322.101964831197
6444.016329598315,3178.8899773040926,6788.759566708989,6315.208139082863,6283.44512596012,6339.549317745905
6443.795761721107,3184.6716012791935,6783.194552944091,6318.175787711026,6278.372122175247,6334.62264759017
6444.7078499605805,3181.6915432651585,6806.495979345624,6318.836936647719,6288.734912131255,6356.453864249627
6471.555806160875,3193.3362215348966,6805.373762129457,6338.855704448723,6311.766370591832,6373.3117834682425
6483.158230823929,3196.3455340765663,6810.286667622025,6341.797331973272,6309.288491666719,6346.9751467984715
6498.219534349105,3189.1799550693395,6790.335391269716,6358.584186548769,6298.394870830622,6340.188991387767
6467.5843529564345,3185.494141062776,6795.198089164035,6326.1915363075,6301.830935914767,6333.148343897566
6452.0827246321605,3191.531180064887,6788.817178202839,6315.6861576527235,6295.468735728863,6323.118906294596
6427.737116835746,3184.1158198781504,6787.007556078752,6317.891303778592,6283.936809644871,6337.323568925839
6473.710736094814,3189.8118094791716,6793.802581960677,6343.283596228856,6297.726618246556,6341.0341193410495
6456.029074603137,3190.793944910883,6797.682007725909,6330.689508263308,6333.960100638538,6344.667006493543
6486.371116034232,3196.49807490291,6804.271757961949,6319.260478103035,6324.175204125782,6341.899976233758
6455.986510092283,3182.940013323461,6797.959367199974,6326.233744898562,6298.487046852592,6341.922169628673
6433.091832140896,3185.0405863893743,6765.087549196125,6328.032969565736,6294.166099358039,6306.506676702072
6413.91357528406,3182.197301228176,6743.4513739212825,6311.287709817672,6294.818910415162,6314.362415214504
6437.450910985866,3185.0422383554787,6759.829117379003,6322.67502168216,6288.5803019945115,6312.00930268427
