left_imaginal.nii.gz,right_imaginal.nii.gz,left_retrieval.nii.gz,left_manual.nii.gz,right_visual.nii.gz,left_visual.nii.gz,right_retrieval.nii.gz,right_manual.nii.gz
7380.282294525999,7186.908340109661,6631.074728001554,6959.145173871701,7339.406853388569,7374.931857119644,7247.540907770629,7092.816350672071
7371.363561348107,7188.902789463428,6618.826643780929,6959.300718144908,7369.519114979364,7424.90553116386,7244.8465746327665,7087.825234868362
7360.585458562881,7178.2673541583235,6607.78131236218,6979.737115389753,7338.697757013595,7423.86205630498,7232.823490013829,7087.437289393532
7363.163834485877,7173.277286932326,6619.89634255554,6985.818009308384,7377.464098590163,7412.0456922789945,7218.509457074801,7079.780269648183
7341.964271641047,7163.213469885242,6605.900674030612,6949.4458650299775,7358.539232987668,7404.64327899746,7218.915610070803,7059.428217811778
7336.6053383458175,7149.148378200046,6631.962134257129,6925.553539632636,7363.110243379478,7368.220180474479,7241.551160681593,7059.255694651648
7362.870459892214,7172.371382289448,6635.683959074381,6935.100304154462,7354.824218924498,7388.595322507272,7223.720870025428,7070.0552399888975
7375.151496395651,7195.980614575969,6628.094225073462,6943.8035804117735,7368.0071672816475,7413.314183926066,7226.8611880940825,7087.0150399644035
7368.776929892543,7184.311486737979,6622.124474179342,6967.5643815991725,7396.876637623316,7452.216943003094,7238.68274696555,7109.206141833761
7380.836931946592,7192.603314167529,6621.9986607737455,6987.925351342748,7379.986825441662,7427.454037504711,7236.236277743093,7102.698712196305
7362.954580202032,7177.47503261617,6616.4985573414315,6980.439927092819,7361.9256475866905,7423.586293293577,7220.958650014063,7092.262936823441
7334.53915592187,7167.134140786697,6613.238287990533,6978.162813504055,7340.698835858246,7389.175841018468,7233.604553037439,7090.802781652462
7328.959199281201,7158.808347411266,6592.989530906437,6972.717118019665,7345.227517043279,7395.837591059765,7210.359602060747,7076.352989020235
7344.759955004559,7153.907141563898,6585.101969185979,6971.986007731866,7340.190875368344,7386.784184034367,7196.094644561068,7084.223806452706
7327.711270284534,7169.044736433584,6589.714815512836,6962.544026358609,7341.256730481279,7392.6808701168975,7185.703700450665,7085.885034760143
7336.714454313347,7175.045408416677,6607.893446537946,6954.017250748205,7350.755922750537,7381.8165279892955,7209.353606144568,7097.661700930766
7376.879447536641,7207.082812363317,6625.661847474366,6982.20597507111,7353.066626173599,7418.182146889555,7226.517525183785,7098.339021311417
7365.397723450424,7183.810451010642,6610.800895534826,7002.439756965753,7349.47101435382,7428.72039061068,7213.731153455396,7109.515972873966
7351.035688261079,7183.376251577943,6607.672584625601,6982.026345743743,7370.046904918844,7410.958738921076,7199.93930479737,7096.539264130217
7331.021388707895,7157.419767249594,6611.001891441655,6976.167146970449,7352.683991866619,7377.653886648687,7189.062559250837,7081.38537412118
7342.470022600264,7179.453040111366,6611.700702480078,6981.5560014769535,7314.791157052743,7376.19354146378,7220.584064613221,7086.914133148648
7339.956997664504,7165.097619848731,6617.534160767017,6970.942059554431,7337.590226666551,7388.2890656568,7203.396598103381,7088.468327625748
7354.237935046664,7169.192266167472,6616.376559863256,6957.863876139384,7355.020117510798,7419.800703756086,7213.229990038893,7067.027811560229
