manual.nii.gz,goal.nii.gz,imaginal.nii.gz,visual.nii.gz,procedual.nii.gz,retrieval.nii.gz
7246.817893293623,3321.57525163671,7184.843218128561,7012.257305399102,6198.077946542813,6815.978198167971
7225.596988109905,3328.3351751868936,7167.803896470247,7036.246164981948,6202.027092273899,6808.545377936451
7202.322833885043,3323.112377131232,7149.599068465133,7054.370762526954,6223.376939312567,6794.056005308978
7193.795965423063,3328.34050374043,7168.634632212007,7069.029750592668,6226.184332114229,6822.876296233189
7202.220260081549,3335.864932712118,7150.015654581438,7022.295087827345,6232.717675197162,6815.136740558867
7208.647537695867,3316.3888073598355,7145.784360081567,7026.549472941369,6203.418477140805,6793.474491928986
7188.838530568629,3318.0580415309564,7133.581217485864,6997.767253605711,6174.193229411664,6764.414816926528
7189.50915423485,3318.0081765619716,7155.500895850573,7019.666784914801,6177.920315751025,6797.316082254025
7171.520468241956,3324.3085304748947,7164.532511093771,7001.527432739147,6193.418078819688,6808.417748686736
7167.347592062687,3310.4276002438596,7140.153210642602,6999.1161053863,6171.367413674565,6786.990220876735
7157.194994945322,3313.978500390338,7109.993492625734,6993.403795426851,6165.008156330025,6782.001587777391
7177.861526407255,3323.959615974938,7139.149166836705,7001.796178746909,6186.150702971437,6784.496260448209
7162.007728418773,3316.889819998721,7134.453119625652,6997.020538502495,6178.775419356403,6748.493488382026
7158.838563715375,3318.7574877152674,7125.631747496656,7006.854443185011,6184.6567382626845,6753.641612894663
7154.758541516336,3323.1956940342975,7120.454015685117,6983.802650201081,6201.745219523855,6751.717431834093
7168.382426889702,3315.616766175694,7136.025380154672,6975.738370461472,6191.253101957141,6758.82456404907
7146.258889357543,3324.4807412597697,7130.530914029013,6981.902793807203,6193.196265484884,6776.378357532178
7175.579337772675,3305.933897024239,7122.88537134138,6995.612110442491,6192.142161510499,6749.767732046392
7135.5514351511365,3312.413714610729,7127.674057558746,6992.233889554523,6211.063028133812,6752.351617313504
7157.63035492926,3302.9557084841986,7122.823572024697,6972.572446396036,6174.14262494428,6772.913052203269
7128.069565008414,3311.385261172463,7119.946704411204,6974.437823962775,6179.449396581304,6775.231677323507
7154.636689735878,3314.762258232269,7109.010006082539,6990.115284399558,6177.877057465391,6758.125436916292
7163.95039906454,3311.766544713249,7118.704291682859,6973.562962747866,6200.582355641928,6755.273118374167
7170.232555966325,3311.470221073965,7121.324622473008,6976.876263743906,6223.973610320844,6747.312075905949
7187.814041307245,3316.09603781935,7128.830898477091,7007.586471169544,6203.318984124255,6757.874560091651
7154.105414241128,3327.861445982833,7131.657710192428,6979.280706522474,6201.606539156022,6753.985963871109
7152.148598872024,3315.3689171585875,7119.844310276634,7016.268445054378,6193.862606582771,6733.896714320475
7138.645456376537,3315.8943773742326,7115.340388753255,6969.243300381172,6191.236325429253,6740.266746651744
7142.138932267158,3313.6091383773146,7135.782139219378,6966.4413947546345,6182.90003698643,6748.7495217307705
7123.804264455388,3312.9423724099665,7144.800304796775,6985.488744319815,6191.697133267458,6745.59779181937
7116.962570515643,3317.5027611607065,7121.861594357923,6967.033680573464,6171.898301345747,6753.28064248039
7110.123169907754,3304.319188633973,7118.0822123013195,6993.146251383976,6188.196215089923,6760.341060725288
7142.352643167716,3309.1308828180754,7120.104412627829,7014.688483143095,6192.316861642687,6744.034641105345
7161.7225069823735,3314.8573099226064,7137.198352103179,7028.083993569368,6201.2240956047835,6801.221583599653
7155.860329250236,3322.104156211647,7151.363373663712,7016.627247669742,6203.798584896326,6799.984475914458
7169.597186062972,3315.971853289895,7125.40445189588,7044.811669035883,6194.598040539565,6801.616748271729
7141.119653560874,3306.300201257283,7123.622071605274,7000.600300684086,6183.612169194195,6777.458117753742
7158.438078235458,3310.671178715154,7124.42585587319,6989.252451602034,6198.832816176924,6777.833357247644
