left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
6951.230282485618,-6686.589025622595,6354.9429716317245,6599.645915333754,6318.0553618172535,-6709.996225036659,6515.362161182765,6619.675039532563
6939.579265390678,-6669.25330705243,6349.615134840787,6589.809086762911,6305.423892761148,-6713.524009970964,6499.958164537608,6612.183718664424
6929.456801911483,-6650.16791946049,6346.266481793421,6589.87421903054,6326.126593449319,-6683.23638024966,6485.502721979903,6610.62769259251
6931.113085123296,-6655.20770751522,6344.261712913635,6637.651579863389,6315.660737833411,-6686.448402444899,6477.176739675694,6609.769240073479
6909.754982378968,-6633.892222180406,6328.807432445362,6638.06942593551,6291.210945757125,-6723.76616699168,6482.761125979235,6613.13719838457
6926.934284161693,-6641.768801413699,6352.1636134640585,6647.569089510553,6287.604347146974,-6685.045289077498,6472.000310767857,6599.765891565957
6912.339458744397,-6617.935059337802,6362.781581988722,6653.726690996784,6290.603217576815,-6676.582197684949,6486.425523051566,6613.116802643697
6931.245956062721,-6633.012639038959,6363.560080297987,6664.75490534589,6331.0327463159765,-6665.756788531732,6482.198094011194,6610.649370647245
6926.211539983176,-6623.290888124545,6375.2387261675985,6645.049080876083,6292.402843167349,-6669.029927934336,6485.769102402327,6606.254565640718
6936.904841011938,-6637.236492679168,6363.195841872935,6641.247753874776,6311.615114663264,-6674.710253490035,6464.7041996849275,6599.79733501451
6944.490635292023,-6647.590463132989,6380.98894822285,6644.851561269291,6294.524790199873,-6634.640219904133,6485.806870398942,6606.878449050613
6926.752678170106,-6640.089353530589,6339.4579623914215,6653.609563222197,6306.326485804807,-6681.040407516293,6449.9381914778905,6629.582344372487
6928.228805336383,-6632.678261905972,6352.277748785184,6652.634046270528,6274.054671452784,-6638.905053035856,6447.360923986598,6614.75977909805
6910.098221212515,-6639.354397041831,6317.193482014306,6611.14476042792,6306.597526562716,-6657.9266695424,6445.837587616885,6613.134608916427
6943.213492452966,-6672.329704947739,6331.394504356109,6626.082390376605,6310.80067973437,-6667.758942820633,6437.178308269558,6628.458260222038
6933.55151187184,-6649.131447779123,6324.645470500328,6634.926157995677,6315.793658841999,-6684.785820210773,6430.685373962867,6624.719116456961
6943.975691760105,-6660.320025456466,6323.895022946696,6632.165038641136,6301.653045392206,-6663.454481937558,6408.9391000839705,6631.77530698474
6895.059322939058,-6621.707333226347,6325.809674193787,6610.229231091672,6298.692356245372,-6688.588731976938,6421.3280105703,6618.6893306658485
6920.808779689252,-6634.646870535795,6322.527563698674,6599.2127827471795,6283.935803889479,-6638.66158839081,6439.683275083294,6608.567949815823
