left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-7069.281547089346,-6805.3153176046835,-6247.806093668217,6537.493222428843,7014.895597259667,6745.541387366381,-6508.131291352428,-6980.294053253789
-7072.435187796803,-6794.649591287734,-6290.982708525828,6533.543694498825,7013.320256345707,6716.655849668782,-6451.597661551627,-6983.49719870706
-7072.245259777889,-6791.668964361833,-6284.272328457647,6514.067789650844,7007.250891480995,6704.702798299917,-6400.697225413267,-6959.1408898165255
-7062.014960132912,-6786.145051543393,-6275.946702363721,6515.692609733788,7006.826618871701,6692.586832699059,-6436.530408789388,-6954.444561648969
-7052.324677660439,-6774.963408541418,-6249.964392314961,6531.532572793283,7011.857368336408,6707.252005926696,-6426.547634696483,-6963.817439612083
-7063.531553571723,-6783.180793462942,-6272.281408723718,6517.253320017827,6996.383439601531,6682.443094161862,-6427.982438768692,-6950.117510212096
-7041.918085859412,-6769.353024895388,-6306.821697639834,6514.810204901385,7016.603257018017,6669.237488347042,-6410.43011518907,-6946.312118436999
-7049.088385961399,-6776.628443023153,-6238.583194287983,6496.0518481475865,6987.581315315366,6690.875162397722,-6485.088290810015,-6951.223063897493
-7059.645550042658,-6780.921801930139,-6307.301307697728,6496.720053015926,7007.157294873249,6691.082314547099,-6441.202655918681,-6942.874657083087
-7069.006477594341,-6776.024402189451,-6277.820866214296,6531.917753787131,7047.0791357437865,6706.648512245574,-6483.026868807218,-6955.736261048374
-7070.887405158411,-6777.339748084907,-6285.342831120523,6517.955600600175,7016.133039141119,6702.434558842092,-6479.195606929211,-6941.3628322515715
-7028.473350505336,-6763.860440827554,-6258.723276170006,6510.610786742768,7010.740752004206,6695.64187662958,-6480.34707138449,-6935.940173439204
-7031.234133053064,-6758.582876404591,-6263.897742159265,6492.625638135094,6996.911296351939,6630.020881267256,-6446.977881063154,-6946.902810719824
-7039.505482079705,-6779.413185349768,-6237.658569668452,6498.655071294116,6997.556378844787,6680.670464658398,-6456.991040451886,-6945.763138970589
-7053.061778262009,-6766.2472816208665,-6277.841431317361,6516.439776213936,7034.186164961486,6684.780557605271,-6442.989909697351,-6957.656739459364
-7045.342999925389,-6794.217263666065,-6242.823102896167,6519.946747227712,7050.277032578984,6682.845092266716,-6503.734798164313,-6954.031926925424
-7048.628022460553,-6745.76619423617,-6310.767197709013,6508.9787047176615,7051.36653644405,6677.446394898654,-6412.785537131594,-6964.946835671394
-7035.141212891317,-6752.6531107122455,-6304.273171976971,6511.112848547042,7000.195802433807,6694.27088232194,-6452.871253673737,-6920.769211798507
-7057.406693378905,-6766.790499904495,-6290.204050710405,6502.339293491165,7016.726162028752,6679.560368170399,-6383.822949418567,-6955.295998972253
-7089.828229711684,-6766.740442340848,-6316.651406850351,6477.4140848889665,7046.251353774857,6678.116389586873,-6273.527923751261,-6967.817398124029
-7101.694386744206,-6787.14502580755,-6291.401207749709,6519.760549488209,7062.195811153961,6701.613316993887,-6396.840219884637,-7004.766332471001
-7123.338130678721,-6792.96333306472,-6286.37682678287,6505.373602956134,7028.222482896678,6672.571001688715,-6330.573191560347,-7004.000981106064
-7092.698149518599,-6767.101971884978,-6250.158838479785,6482.514641209946,7004.79406629496,6646.996484310625,-6377.179756518484,-6980.144222008637
-7057.065220856667,-6750.73975547786,-6266.1941111488395,6496.288914822446,7025.131490536281,6675.019118757716,-6355.686994150202,-6989.663883137514
-7056.694394731666,-6772.66218239024,-6250.597318748792,6473.407533458548,7039.663280119058,6649.040853399517,-6405.023157155032,-6979.687807844927
-7070.339615518874,-6770.593863202681,-6297.380222141332,6482.137934291157,7023.003085987673,6685.410455042751,-6331.95047607928,-6977.511642691091
-7081.616018876229,-6785.141344663059,-6263.889615191693,6490.31268684335,7042.544417517123,6696.044575273283,-6413.011996906776,-6963.203368775638
-7086.68598757867,-6788.550402373477,-6326.715496892115,6495.440667202505,7018.5806649418855,6691.982685429228,-6365.99567812027,-6963.778623453927
-7094.745232503874,-6811.129733594325,-6289.7712991984645,6487.122107404596,7045.889156777894,6689.69171416203,-6424.263123995135,-6973.934475920891
-7113.6869420676485,-6827.1960433795275,-6263.4346130496315,6492.025803237687,7042.714696854298,6685.789872140081,-6392.991484933602,-6975.187920020457
-7083.2537309801455,-6811.143797304046,-6285.4379668101155,6507.916611788792,7061.603356564927,6696.46756913291,-6465.381093066126,-6989.702416373145
