left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
7341.6290706218315,-7104.742620197307,6448.058926422225,6650.759654646471,-7117.852496035462,-6530.514815351072,6669.867166607639,-6925.220747726358
7334.815481763561,-7100.59059588612,6436.532368292328,6650.1457591556,-7110.92755230755,-6530.410283147569,6665.002287848947,-6925.59300152645
7303.816334433456,-7079.1182836237895,6420.962969920756,6639.085228363827,-7114.514181969892,-6529.932392587352,6637.493113673627,-6908.207286292162
7332.892420537044,-7091.7624682429,6434.643733336835,6674.084839272521,-7136.350045945203,-6569.200933727917,6653.452717833624,-6921.91047036349
7348.183135898646,-7110.376760950997,6450.330665536585,6676.722809320817,-7183.548637342166,-6581.5575192168235,6671.9729778566,-6918.80613038157
7361.951291552307,-7105.031986634296,6469.347748980702,6680.464725907141,-7173.125021515469,-6607.151567735926,6687.558643316516,-6921.511906330187
7341.054325139146,-7089.981930657993,6480.784795802994,6706.118927716178,-7170.857622901122,-6567.616037334801,6673.8143956019985,-6943.989927765546
7328.416590397348,-7085.042289036745,6455.6485284939445,6663.849062985132,-7135.668615894056,-6563.376468910132,6673.37532529154,-6931.220999801025
7319.0657406758455,-7075.7790721048195,6456.861086499589,6657.234080734806,-7119.293768202497,-6572.650006204836,6636.989430852506,-6921.478953644626
7312.1547847294205,-7082.615876146479,6454.668906734866,6644.888282428297,-7145.350696518313,-6516.8696733560955,6650.46268144366,-6904.413696497644
7323.586805489151,-7081.069385040329,6455.8273029104175,6679.133905795182,-7144.803522980354,-6578.5592141866055,6673.733275519082,-6920.528616406475
7317.423867664792,-7076.1306077030595,6439.830690089061,6674.027886952286,-7140.239083969891,-6585.207208827942,6661.376138489904,-6918.285937662372
7289.018302499745,-7059.333599314024,6429.717868584014,6666.490408688023,-7123.600242807198,-6535.819151427689,6644.051851158903,-6905.885025692441
7289.941715279828,-7061.160857442401,6411.168464035283,6621.20028718946,-7139.077996657772,-6560.530180738978,6618.010037640757,-6881.1456565427125
7308.5285464131,-7086.784556099143,6413.773902754175,6645.306530057949,-7134.1396040286945,-6554.763343450847,6641.903615721481,-6890.733231731559
7312.728886782453,-7088.337492992694,6444.628462276822,6692.022975581837,-7159.725616233079,-6568.505459145456,6655.9093664385655,-6936.6635636763785
7339.124945205714,-7108.605943537678,6451.355007084021,6731.20748382562,-7168.367554478887,-6607.889173234834,6657.025292746136,-6971.357552428655
7319.108568971187,-7086.618141864035,6437.476111709151,6696.878789066779,-7131.213013178529,-6608.824012583319,6634.573324640844,-6953.4624663537
7302.183845931326,-7063.473543697118,6427.334854820524,6685.017939306857,-7111.192978634406,-6529.6011282151285,6647.479969957442,-6918.924041549617
7282.8680401756,-7051.8415567912225,6404.902662935086,6679.975520749093,-7123.331360497419,-6548.506309425107,6597.117580395185,-6902.104037650803
7304.490778571513,-7080.433835567032,6429.361763892433,6696.922021330134,-7145.135175121585,-6583.7096365197895,6633.840399596732,-6935.032541577597
7325.201643551759,-7083.45882052167,6433.6045489840935,6705.44660143666,-7135.2290519193975,-6561.560990856897,6651.398189340913,-6954.916825198956
7317.802425363075,-7091.161375287849,6442.219432982427,6664.799529550015,-7174.9629429588895,-6618.300467516974,6642.9817408667495,-6957.233225008873
7330.048720957692,-7103.671077228837,6443.939006274316,6655.778185518681,-7171.8598346500785,-6581.72107915284,6650.765866710073,-6938.561908748126
7313.414442348101,-7081.068775648308,6428.180767770787,6653.1223380261,-7127.56353114135,-6593.765929186741,6658.158208254021,-6929.054188605087
7294.219605034787,-7077.498430214086,6409.97085118044,6679.361669983303,-7143.350423924861,-6560.068896182497,6650.5553974215345,-6931.871579616866
7293.819326187369,-7065.920696629835,6412.440596228061,6651.581197176859,-7105.606603794805,-6563.160267150701,6642.304145461204,-6913.030698737331
7279.1966826622265,-7056.745303475596,6403.427962716145,6652.789017947545,-7144.819637128882,-6559.527262729174,6625.3255855059615,-6899.070682434805
7287.019045438524,-7072.530533774653,6404.069223271026,6628.909616438632,-7135.728644017746,-6557.735212774137,6633.424418201585,-6904.653377708736
7303.570508501218,-7085.8616224398265,6398.304225074185,6622.30843658669,-7142.793618145966,-6528.91485562553,6631.871211304958,-6905.65135433962
7308.764639919427,-7084.354069965663,6416.194687434633,6636.961097045735,-7148.257138813366,-6564.33733698698,6642.099025612018,-6925.231502014004
7310.56796720907,-7073.034860494808,6414.736905310713,6655.590519904204,-7128.93838880409,-6557.149127640412,6641.979964270326,-6940.786301070689
7318.450893905852,-7091.943443698621,6421.504745041778,6670.948029145894,-7116.632721809459,-6605.386160635885,6635.781649330243,-6945.75468816406
7319.309627387064,-7097.2856980764755,6443.468510805562,6690.108863734259,-7151.045273255321,-6601.46000105308,6643.767079779781,-6939.169410328434
7315.742666211525,-7098.406483162362,6424.658899039397,6677.072928422078,-7174.519710628374,-6610.800542090201,6641.519187984472,-6934.548772692467
7303.711379919318,-7090.259658074288,6420.068247948433,6654.864327178998,-7168.069563223726,-6632.7918557296325,6651.649135562978,-6920.377231609371
7294.823516401368,-7071.040157826108,6408.071897543012,6670.874068972744,-7128.945599082579,-6595.494215213142,6649.7639510042045,-6919.0336297931235
7279.688365503826,-7058.079726183977,6388.833737428902,6620.712999408997,-7140.899237415349,-6553.812722886905,6622.49216859071,-6909.224478686101
7303.071422530885,-7084.453034233195,6393.7315056956495,6636.880727352881,-7152.003106527239,-6623.457680165099,6619.1221459953895,-6912.708146081938
7312.158584257413,-7092.584683254556,6412.580186441895,6657.652177997459,-7180.752357832531,-6601.026425479757,6630.682934184461,-6929.918541452714
