left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-6673.49475540589,-7086.8108361321665,-6836.625658481524,-6480.2415526103505,-7239.4615338863305,-6577.778847692717,-6877.855305538495,-7009.695956264566
-6647.165450973121,-7068.356086506523,-6833.547219136779,-6479.568868652087,-7236.162897383926,-6558.339546146051,-6836.249865804856,-7000.474401346611
-6625.301099498729,-7036.9576448187945,-6808.304753183518,-6468.09300269471,-7259.192828026891,-6538.726174191244,-6803.3366253098975,-6978.524204231892
-6641.583914758218,-7036.696554658674,-6828.399235977671,-6468.446544179071,-7280.228761467794,-6554.023445628145,-6807.11552297701,-6959.112365934729
-6636.224703118543,-7015.190878718949,-6835.173558115638,-6488.752766984911,-7318.660762907485,-6570.15549537557,-6811.962362352752,-6965.71745013408
-6663.035466970483,-7028.753782678881,-6876.282256119985,-6511.18610675422,-7291.731495277451,-6554.687174440409,-6845.971872871028,-6959.751835593314
-6643.843735600842,-7023.728442251755,-6873.368160694871,-6516.533644051135,-7272.189215992313,-6560.659975078429,-6841.24912037034,-6970.188708849542
-6661.3855268097095,-7033.48649152549,-6893.981624555025,-6517.56530744771,-7265.658435196694,-6554.745921477886,-6865.87895173645,-6980.7778138244785
-6658.556470277692,-7056.329956947156,-6867.736993569688,-6525.325841209526,-7268.941277420981,-6576.376839423903,-6865.064519384993,-6969.454130811505
-6650.004083784325,-7060.971970790822,-6869.919048777225,-6484.702660465277,-7268.845851853505,-6556.637754052379,-6850.042428932697,-6967.93341404315
-6634.957958789767,-7048.399278418242,-6859.919336854462,-6488.109705427544,-7237.8624219760795,-6551.042190220847,-6846.044129426791,-6975.725050776264
-6620.540768169866,-7028.565727225559,-6834.360761156236,-6469.608350364208,-7248.251101644667,-6551.902390983733,-6841.2966582641075,-6953.928166294177
-6625.103855916545,-7024.689764979989,-6830.762029506944,-6476.013738608342,-7218.863631121898,-6581.44432709626,-6819.229197580095,-6961.331871343224
-6649.652028686366,-7051.875282474308,-6845.369341277433,-6499.116500732031,-7286.186518330919,-6592.340719546041,-6837.346718628912,-6973.369161124368
-6650.0788478515915,-7053.663965741604,-6875.04892533506,-6504.18841999042,-7292.683870975156,-6591.615354955304,-6861.5776232975895,-6973.571766032327
-6670.552522878383,-7067.795811919914,-6864.1545397427935,-6497.430333333223,-7300.206293568834,-6598.7823316812755,-6839.192904537938,-6989.3862335130525
-6660.907977472836,-7050.143833632804,-6841.021728452971,-6510.725592222182,-7281.744106260043,-6604.156757649098,-6833.999824152454,-6993.869772057563
-6652.034863775422,-7048.799432299234,-6864.878484609031,-6499.9768573964975,-7291.546497580938,-6568.504824022882,-6864.273041082867,-6989.65909208353
-6639.79326907417,-7029.8110125243875,-6841.26052513776,-6497.244048520238,-7285.811455869176,-6597.405859998593,-6832.349372450545,-6990.926615176242
-6668.988082961642,-7058.662506250514,-6871.302515459315,-6504.476792458003,-7280.677533554842,-6568.205397507456,-6856.541448304414,-6980.871032506013
-6651.146509639454,-7027.277593304887,-6845.423854961703,-6480.966301355564,-7287.052257662378,-6592.202431014063,-6842.015611902081,-6954.891325050895
-6645.2551990517195,-7034.445142583255,-6818.86546778765,-6481.034209879048,-7267.8743254342735,-6561.931665293756,-6828.219644541658,-6980.98583686054
-6641.1119868858805,-7048.2410887431915,-6823.499650407989,-6468.8418249264805,-7252.164820340745,-6570.33641840052,-6835.694590369199,-6994.348181226179
-6620.261833057127,-7055.684920376775,-6835.247607411159,-6469.806084387556,-7229.022264732558,-6536.600231429998,-6833.372534196733,-6976.273727255859
