left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-6554.134591908255,6171.6964574017575,5744.766174998846,5941.264980623024,-6585.0690449250615,6177.900498994524,-6031.715913883996,-6338.651380660407
-6528.228576245896,6153.936713941328,5728.900958012615,5940.195209887832,-6589.35700788753,6194.66343673274,-6008.666752727081,-6325.639761848286
-6493.865365773949,6130.932221009439,5756.841727501051,5948.080745862682,-6590.097798027698,6195.0510121032585,-6006.374061708415,-6325.121660989819
-6530.639566999424,6162.320555012346,5734.635805091138,5955.3360172180155,-6607.599620877143,6200.4238255263745,-6010.062384799748,-6348.567433406739
-6508.604115117161,6163.700445983864,5736.695822462519,5950.523247080743,-6615.92628878472,6198.918011353313,-6005.482907816875,-6316.796680215159
-6510.610444190599,6147.727950228979,5760.78105522532,5945.374617859401,-6595.715165494364,6188.0914987437845,-6049.236901118644,-6321.599252639885
-6520.419097401895,6151.949091729615,5726.2206598886605,5935.341355604444,-6612.113522928741,6189.779758033577,-6002.338406502938,-6325.881576908071
-6505.742749486138,6161.991463302151,5774.201621776274,5933.934201706456,-6594.561435790132,6206.229206904907,-6041.518859338417,-6320.031606738588
-6521.671901069559,6154.823720107138,5736.953026322387,5932.075376149761,-6594.5558912943825,6186.871313266189,-6018.946676011212,-6317.661334184806
-6496.536954193886,6142.719696452298,5729.988415536841,5932.848081288132,-6598.953559491799,6214.810745765538,-6009.063434917492,-6325.286056437859
-6493.636579805089,6133.015013006241,5720.226567335002,5946.378073614224,-6590.692061452356,6198.923956199998,-6038.133442583378,-6323.3490129412185
-6515.409661991283,6163.446119258262,5715.653911516125,5936.266705023114,-6610.440963024239,6187.068570666357,-6001.808136441487,-6323.960154736198
-6500.75253555256,6141.5752882748675,5753.257663123689,5921.243497818958,-6585.9087436896225,6180.02683991944,-6028.7291095632545,-6309.370904587702
-6497.8573585933755,6142.451120852627,5729.7420938859805,5925.258928272164,-6587.859582345862,6189.0616154225245,-6016.500870548693,-6328.943132721426
-6460.489437204929,6140.718888154946,5713.849173259045,5926.956459506428,-6591.998015355938,6179.184984547393,-6003.19111366701,-6307.069001357187
-6476.233887680134,6146.485268561257,5729.930994608062,5942.860983063956,-6601.52798153664,6179.187168306265,-6043.537751392234,-6319.761241115487
-6484.777619455487,6159.968252477844,5699.746584624748,5931.969640280906,-6610.628665601583,6176.21995052675,-6007.283728253627,-6321.096561441799
-6472.736923221651,6139.284443270512,5735.584474325823,5937.458336436249,-6591.8578183937425,6184.223652662338,-6016.358587517151,-6319.346837210242
-6480.933452211799,6139.803124266972,5733.711595803307,5940.080363068779,-6575.391840770515,6167.004377488675,-6002.809156924445,-6326.687749461959
-6466.357355756561,6144.323541171904,5729.568344237461,5941.175217643298,-6593.413339352683,6172.6200997040305,-6018.622312778797,-6325.293837908225
-6497.85947226534,6158.245978478218,5740.537750899765,5967.0187971039895,-6597.539229053576,6192.885751004105,-6036.5477239919,-6325.8323199633805
-6518.86069374727,6173.781745931304,5748.769371757121,5956.398577454814,-6622.501605739224,6205.241207447625,-6041.114964997957,-6337.25755701334
-6517.995177991196,6155.263821843141,5736.399333189988,5959.601440355994,-6593.907601054716,6195.538314428322,-6044.1902207900785,-6334.224294037558
-6522.323092380796,6160.504252330392,5736.010123959448,5954.736738099151,-6608.893616066028,6192.0306300471175,-6019.822360267703,-6342.156785560426
