left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
7151.090966045763,-7262.719517014695,7235.882280929159,6892.864011135658,-8054.34261174111,7208.490058483928,6990.704572480369,-7169.685064973025
7141.168841270147,-7247.927051424393,7238.10491596346,6894.825719636146,-8032.997875163557,7229.599566214264,6992.426559447961,-7165.174881251187
7158.879166239479,-7263.4811543681135,7261.477973941438,6900.235689426646,-8020.9758501514425,7219.128283337929,6990.719258277994,-7149.588234060931
7134.594509103467,-7247.303546468518,7237.524633380343,6915.591845953838,-8064.686550080681,7186.078508828035,6989.78266392091,-7160.168543602027
7116.062100574961,-7250.778271375954,7217.724845144162,6892.054436447926,-8047.824678175046,7216.246327976927,6977.134623081391,-7143.0672547609765
7123.1596598590395,-7250.5370532857105,7241.415738891004,6883.289079472512,-8047.320703376249,7162.960819517029,6980.134005082922,-7144.181385284731
7140.794571924714,-7261.140728567448,7250.667730031747,6908.568234809683,-8025.598621231659,7192.0315345410345,6993.770958047722,-7151.424586407266
7128.448787074694,-7260.933020047398,7221.394961979098,6892.717588981734,-8048.86478667963,7146.96478414214,6977.86630831914,-7151.41910431936
7094.470685914592,-7218.840205378474,7206.319595696512,6896.22416722359,-8031.916120183445,7172.817888877811,6967.159087918562,-7151.903137988211
7123.7126285932845,-7236.482274640999,7218.272586777433,6886.8955626452125,-8031.726826013654,7164.000059315179,6973.711751691745,-7131.548244501496
7106.54982045195,-7220.383082478245,7199.056509496215,6875.974822128502,-8037.191003344525,7179.9304632656795,6967.151694289725,-7147.980563101543
7091.161909986173,-7225.417073929834,7203.005348568667,6851.688950176573,-8056.942219224262,7139.991459112842,6957.256023788621,-7133.259546279969
7104.0125571170865,-7222.782617614265,7213.653328841917,6870.248208463562,-8049.211779971303,7171.394579758329,6976.783228920243,-7114.156749366411
7133.694631675129,-7256.691938269939,7224.904809252137,6871.599331219191,-8048.173511541951,7180.760589718327,6965.846643161206,-7135.05254913367
7112.685704893114,-7235.3937870677155,7219.922069885097,6897.288819322786,-8061.10897993129,7222.798576281749,6980.621060971655,-7157.861870120543
7097.266765854074,-7226.75601715942,7193.2874163913875,6877.418137937777,-8066.736040701447,7188.231460922878,6955.1955992407975,-7134.487239002851
7087.998493585157,-7214.928783561169,7202.772891807796,6870.506680799221,-8023.650221147984,7128.093708209027,6951.839780713792,-7126.775097723174
7110.191280043986,-7229.26332084107,7195.961258879824,6847.536197548274,-8009.461600225203,7194.6488241386105,6947.712047298194,-7126.634806367913
7109.660500351564,-7215.546003224737,7201.706883561556,6855.191982376136,-8034.108766972492,7173.705172909681,6964.527817037615,-7125.376549147346
7113.728101584341,-7226.616823475793,7207.456211116418,6880.725478685895,-8056.789060757782,7184.715094080654,6956.393713149895,-7136.742387611733
7097.452801949634,-7222.308310681684,7188.620932206773,6870.68283348258,-8048.675367470496,7188.30967282505,6942.5895814940795,-7138.583129790773
7106.433289133289,-7251.892011575746,7204.466290985558,6879.657801511484,-8038.2304018301775,7123.838342625018,6957.836695255143,-7141.163251189333
7104.851154447909,-7235.061634273901,7208.922556034708,6875.713808126973,-8039.981840223809,7189.031333162815,6967.976807892907,-7136.548228150783
7122.361800674931,-7229.949995172116,7201.087891655042,6852.827241117467,-8018.029157343324,7181.819134640806,6947.653687116186,-7131.2921583895195
7128.282682748564,-7216.893926940888,7206.566417342327,6832.892756180734,-8004.303027679266,7155.501896097713,6958.02469161875,-7107.102029990435
7109.663208712483,-7211.0227491560445,7193.3745301187,6852.804635111558,-8022.927272328764,7162.714673651098,6942.787489895169,-7109.667538903244
7090.958954311606,-7209.943294337879,7180.96018050851,6886.1937728596595,-8033.680598077379,7165.889905684691,6949.420962287933,-7137.48903092994
7083.287975370668,-7207.191431431215,7188.711146713787,6882.754550163395,-8047.558836054617,7181.065716168772,6935.754855240398,-7136.53204015817
7084.484014796942,-7214.412079626417,7196.017985155655,6871.988474567826,-7993.363478969931,7159.551271275288,6932.21820817458,-7116.437167018308
7097.985145536831,-7212.631530577384,7196.581070122917,6876.520170502653,-7993.8404638820575,7150.418478492998,6933.416502209532,-7125.773885610075
7085.619595412257,-7193.117101690909,7191.5583357308415,6839.448398751853,-8005.5835603782,7111.362132297385,6943.0390165567505,-7146.2924150706895
7076.520878818472,-7183.037243729121,7189.7124654153895,6830.618237239218,-8013.34294742509,7127.584725374558,6941.595784741993,-7123.557346356679
7082.0744909835785,-7201.621731492138,7183.63685634215,6841.605193184087,-8047.488114018637,7148.6629043393805,6951.764998349173,-7123.00806880114
7101.300774955887,-7238.528131835433,7196.786004933057,6848.677579624501,-8032.614269292141,7168.0595754124315,6956.341383764137,-7123.727556798194
7110.717163708753,-7229.45898720737,7222.530930186144,6894.931261816414,-8038.148935698386,7178.8367302133065,6976.148719761562,-7131.1264297905645
7117.395333762063,-7247.5560980267755,7225.145016672817,6909.274203960889,-8031.668232262622,7213.007481836376,6981.399238530943,-7149.870680553842
7102.925156079832,-7244.134661573391,7219.394728050038,6903.403987354799,-8048.490782819434,7125.1157443501515,6968.039886850801,-7157.042437615037
7086.865118825073,-7223.929527073851,7194.792000309345,6895.273545516985,-8005.628688774215,7144.823753669442,6948.130027912263,-7150.934826230322
7070.176009440577,-7200.992847542674,7176.251720006202,6872.074062366593,-8039.569375762247,7091.1701943310545,6931.29687746394,-7122.940699529511
7070.359893387717,-7184.410343436682,7166.557916195191,6868.082315225423,-7975.130818672084,7157.15557351134,6916.8258296541135,-7115.469943610385
7080.945016247421,-7177.017293569287,7173.090070815862,6866.359705125606,-8035.876257831154,7121.257729373214,6924.2054506703225,-7105.398311880693
7081.2208311646,-7196.925101174336,7172.506536973227,6866.481076250193,-8000.926461743274,7120.600742956655,6920.7348320943165,-7118.441911052524
7089.005923509863,-7216.714271603428,7192.411057810669,6887.6050594114495,-8054.704347393938,7149.135835088937,6932.786471458517,-7134.852207881275
7092.30518357304,-7228.827944326797,7217.4628654235,6908.7214146254755,-8054.359104591919,7168.804741757087,6951.010948172264,-7150.012714543754
7096.559779208355,-7233.9487138684735,7189.705590999796,6893.605156294574,-8026.455185944878,7183.601678987296,6944.536105722593,-7143.77675730672
7108.92325648827,-7227.069125404009,7201.85222506263,6881.140924699168,-7996.162370373427,7175.49997422528,6944.892771041159,-7118.8892669759825
7115.825879706861,-7226.036427337997,7210.189937664591,6889.655902451289,-8020.952397481345,7128.386712233156,6944.374650556358,-7142.535806279096
7087.8613810092465,-7200.052072322053,7181.08778552065,6873.990463547945,-8001.616870352078,7132.922088798155,6928.735160893576,-7126.756682242329
7069.162838613246,-7192.875339656511,7152.04912871635,6846.391849061044,-7999.606705924626,7134.2070333028605,6907.2180978968745,-7117.8158614908225
7067.118136107134,-7194.88611586188,7155.60742794864,6831.3187640194055,-7980.039614686609,7129.500451662519,6913.789230059608,-7088.350780270834
7066.896136111785,-7192.863164762893,7185.0720126121905,6850.815722178983,-8025.773982422452,7097.445782374435,6923.952630912332,-7099.834786508593
7103.181495564421,-7225.097288177036,7188.075195921875,6848.133271370492,-7975.811926584079,7172.1362156035375,6944.977540531257,-7122.7244424142245
7109.637218968219,-7233.52376686488,7202.750039635669,6878.418533227789,-8015.826974060399,7171.126207899689,6946.894655490127,-7135.539654920547
7102.544109002863,-7230.638973972941,7198.347668137686,6872.519659600431,-8032.426195395879,7157.166321266567,6950.561458011711,-7129.0644166833035
7105.818322236771,-7240.182633365827,7188.111147037596,6878.765931705619,-8046.932994943326,7137.3973933022635,6934.836697466481,-7134.757608731236
7101.655542844533,-7224.070088883335,7189.863889986211,6870.8714291338665,-7992.85169381221,7182.397138384682,6931.637198737243,-7131.359515945885
7088.358458260292,-7231.1312976731315,7189.2243084456595,6852.94132842572,-7983.896508142382,7143.238271072517,6915.567583203992,-7120.991738672301
7071.2131960153765,-7207.2835240468985,7156.642883654745,6836.282214815885,-7992.161379624733,7095.743494840346,6905.363523725343,-7118.427544677662
7051.466851986536,-7190.697976895092,7138.452511783226,6807.62662714201,-8012.866837393517,7101.794036059658,6878.183033527148,-7099.527062892019
7059.6350383288445,-7189.965892993312,7164.782960248629,6824.305230897352,-7963.5590583874855,7144.560615388274,6884.053166728788,-7096.51473548711
7098.723967285473,-7202.457286595349,7183.965754158106,6854.662284645249,-8022.52357228983,7126.206595056463,6909.886148743365,-7124.156069678272
7094.779259425638,-7222.116676218766,7205.097051849824,6900.170167960942,-7994.531459299795,7152.069582848596,6942.39568937488,-7152.550763520154
7113.169088807158,-7249.833802736154,7216.049559937142,6910.794952573761,-8033.873282373986,7155.178722091404,6949.274719763413,-7153.553564334413
7101.401048968061,-7243.033319246337,7209.624071499481,6897.063978719702,-7995.809199985918,7145.053958473056,6951.851534429757,-7138.457720891019
7089.852995445653,-7234.41300310468,7182.37596971898,6886.626692502464,-7972.025106993159,7134.809216417462,6921.861770171736,-7127.493963803595
7083.6214759159975,-7205.8188919745035,7181.405856004386,6887.715950731191,-7989.275680201252,7139.437017308897,6919.510349583614,-7119.959577855872
7071.657980694321,-7190.464486419265,7175.545791752111,6884.895833899479,-7955.41418350362,7131.703846399149,6913.3723584064,-7121.908689344121
7097.792615466147,-7212.771057921545,7195.495040299491,6892.820079453067,-8034.779279104494,7134.542945380806,6913.16897327198,-7130.877911630558
7095.500771921043,-7234.219360968519,7203.738074888955,6884.9661018916,-8035.54527269301,7157.377741378629,6926.594374927105,-7120.614392018298
7093.982486646979,-7231.368046439637,7195.072698326064,6890.364214894414,-8039.733368096575,7147.24205325722,6945.001659954098,-7137.793225145576
7099.446969134852,-7244.035799290597,7190.147478211608,6866.915614849407,-7983.961010460404,7161.995048753985,6922.586224074262,-7129.0563653085965
7090.791844912478,-7216.208418508716,7215.201264058775,6872.226051059962,-8027.270250860547,7152.025749204827,6936.839784987156,-7121.513800010985
7091.407930977455,-7221.320721202227,7180.724194460118,6876.725768840505,-7979.0934484919535,7153.528253530791,6915.654128494191,-7118.9629964740625
7096.854321130132,-7224.739156224681,7204.006476397885,6864.479801404525,-8025.589556015131,7125.405864486737,6924.683955368994,-7120.539055105638
7071.85665736415,-7219.7808306772195,7186.750701745255,6861.8520555369105,-8010.590193661086,7147.25548404961,6950.33761064955,-7117.40257382906
7071.770149263418,-7222.6883550843,7178.121572853404,6848.728871253513,-8022.388731057556,7132.984321502606,6936.919658634946,-7126.967137091588
7079.560467372087,-7221.897924875598,7166.796938937598,6860.648907636402,-8021.322312179333,7136.120223763199,6918.240454224544,-7138.413504025212
7084.140699425579,-7233.135124611209,7198.698545403364,6877.485537623008,-8021.527665840296,7113.278827364335,6930.730650918371,-7145.88062141883
7103.144072811304,-7229.394652750925,7209.026779663578,6894.811319625843,-8017.800275843201,7143.380660766194,6936.271089148685,-7143.27309563565
7107.080327311707,-7222.569994130858,7193.6655723915555,6877.240807887036,-8017.529832667472,7118.84975369266,6913.25175491865,-7129.9886868791955
7088.316771235976,-7207.396751173201,7171.215500292752,6881.891107838738,-7973.172530141585,7117.217899809561,6928.16947001091,-7120.109484117857
7067.405823776134,-7201.908821648071,7151.1051695904935,6860.914858823846,-7991.896177928339,7102.381292885325,6901.639418562584,-7110.169573425537
7074.580812206114,-7194.630476003306,7172.198559531615,6858.272244355842,-7967.284716660044,7099.393300072573,6897.971969529763,-7092.545101346166
7083.4286915939665,-7194.643340733081,7184.158535470743,6869.432683260014,-8001.554694136923,7110.719119718639,6911.900752687819,-7097.379947533502
7091.2647441482995,-7203.647994248462,7185.514697543667,6869.30754931347,-7987.594715793658,7165.466620628027,6924.8682196838145,-7120.600893939691
7100.689993344153,-7221.347260914489,7183.796867700371,6872.211968720872,-8002.5160735394975,7117.0832745332145,6912.296102281483,-7114.971558372107
7079.957450078018,-7216.70809497346,7194.802081330429,6868.018680800659,-7997.839035165123,7100.615658263822,6939.268167468362,-7125.898364259159
7110.639189104966,-7243.991465794471,7204.806720782472,6884.935192536015,-8025.202209389662,7130.277739853998,6949.353222449194,-7131.399587686158
7086.451071907186,-7243.155191034572,7210.745363969832,6876.548418041319,-8049.299313503271,7136.395301177373,6953.644320754809,-7130.963878908127
7114.745967698257,-7237.838167365337,7199.238864057869,6854.9894027388145,-8001.3735269862245,7164.1441060005445,6920.372479038826,-7119.0274729673865
7104.202262074465,-7235.652412939054,7204.799415788311,6887.233978025595,-8051.718274365595,7099.120470879258,6928.097121580347,-7129.57948640596
7082.556442448731,-7237.379859534395,7167.374737855651,6874.721792192843,-7958.760383679946,7158.234487025675,6900.65593451778,-7125.972976788291
7079.728654752849,-7218.138920022904,7195.661902122959,6863.760440524166,-8010.750656883461,7089.016602995493,6916.627652295679,-7104.654445505074
7095.788434121127,-7222.52733985225,7200.291257095384,6871.552579927419,-7972.885994953734,7148.285789493439,6922.777175742328,-7108.5312866360455
7070.666686225515,-7208.627883989813,7186.2569890116265,6862.405034504094,-8013.905327293827,7086.412185458847,6910.09421616909,-7103.014891088566
7084.848381294184,-7217.596232411774,7192.2474514592395,6868.844993862347,-7982.049822867715,7175.020280205955,6922.770514400828,-7113.137765898783
7078.429574676264,-7204.350618266281,7167.995437812462,6845.802503225311,-7988.32070263507,7129.607985437976,6919.2829978341015,-7122.4659343865405
7081.524839529156,-7201.665262100672,7173.657673992164,6844.031558728956,-7951.134720856486,7100.465994594705,6917.495911672976,-7125.634123852538
7069.55442449918,-7198.488813400765,7173.168634913205,6855.442827860665,-8008.02250851977,7105.040332378752,6908.322098283331,-7117.487241311045
7043.931496850015,-7189.787566458577,7167.06337043582,6869.331010999473,-7989.119254303772,7124.5872001197795,6906.981054911367,-7117.334660040417
7038.532519931999,-7180.233828815866,7144.022651163256,6840.728511012117,-8018.404136318469,7092.798259648215,6914.624781889051,-7101.659525678123
7040.695262959558,-7175.062053932776,7152.179569961466,6845.056058825173,-7976.014429275075,7131.978974627948,6915.646288384257,-7128.703980746785
7052.444391355637,-7190.316202050704,7157.772992559104,6829.886074762629,-7982.977813612369,7124.373899333402,6910.578933327057,-7124.106373722182
7062.867451924498,-7192.053867748207,7164.077771700866,6831.240786997494,-7959.717343383288,7098.1372855806985,6908.676768732547,-7123.476980865038
7090.248848221085,-7198.569384908844,7167.4921022763565,6857.95756328167,-8005.389514124632,7098.318310427919,6910.782882527395,-7111.245807542577
7074.843324039238,-7195.921772312693,7199.284278167528,6866.47076389924,-7985.512867740852,7153.404780676303,6925.950437385234,-7127.8301289013525
7094.911897260376,-7211.014431893659,7185.742893339484,6866.300170443386,-7977.435302928689,7114.542283866563,6908.017075897721,-7124.0958076711195
7075.64868110361,-7219.3116180400275,7187.375662869027,6882.494097571226,-7975.004590765122,7147.377577443208,6914.235208230407,-7128.848532365153
7094.826095021116,-7227.871322431668,7175.079601455676,6876.269773644842,-7999.545325556701,7108.588804787216,6921.1252767496435,-7117.446435630915
7113.881217680211,-7238.383523295526,7200.479783615402,6852.406325541227,-8012.394737969061,7106.300175187987,6933.613420466521,-7098.108924177959
7069.034980343624,-7189.969966052294,7180.323817640899,6866.4109553293965,-7994.823921416033,7102.950244353678,6913.802804250227,-7112.4221495844195
7060.142711840749,-7206.1200612477205,7165.036498134058,6856.175256877926,-7990.048792778861,7111.640208184157,6909.504004906477,-7106.767734713768
7036.14668033443,-7173.859510598206,7139.108123062011,6851.52572184225,-8000.01717147572,7099.248229076329,6890.763518271159,-7104.297854351139
7075.673574464819,-7196.340133701805,7155.237134665358,6843.746279014535,-7974.404110566072,7103.71583843764,6882.921428964125,-7091.558494476942
7071.624236362393,-7182.338210044123,7191.1444211279795,6862.876907678493,-8006.416704687523,7112.310072630532,6899.231033822019,-7096.250685688149
7122.946166939009,-7242.926358643386,7207.812251595532,6869.948613122173,-8010.829553577375,7129.8823301217435,6909.95415307601,-7112.996657769628
7113.518987527353,-7266.029402985554,7211.781629881334,6893.823086700171,-8035.163974453325,7108.735279509191,6933.632843397318,-7126.309306783999
7096.879207462699,-7229.8904019278425,7192.246285584101,6901.5195927618,-7980.333264696418,7132.369933595731,6910.345638923561,-7146.399898244042
7082.684344638669,-7225.916961908853,7187.569281685435,6891.013206684478,-8016.642459315941,7070.980168624176,6931.466647229876,-7127.708576313505
7071.639328184817,-7219.2236190286,7177.087207818433,6862.367297073813,-7996.269548677666,7110.668775175769,6911.4795804045425,-7117.977576935684
7054.235760958845,-7208.503860841625,7156.065515376069,6842.32653368013,-7988.3174564909505,7065.445207338175,6903.3443181688035,-7100.922454938407
7065.089134564359,-7216.857295035087,7189.420834040781,6840.658407661354,-7962.594089514575,7103.784919788656,6901.9317641435055,-7101.607049899464
7066.1653566620325,-7223.291053952595,7179.786229578571,6859.058823569393,-8023.177495706695,7075.013553011767,6934.290244731882,-7117.510629987508
7070.128855304559,-7226.695480999149,7186.427723157186,6872.906571839854,-7991.0768825343,7148.886676026427,6918.834468483795,-7146.8269680411195
7062.949367289613,-7225.623690662504,7163.576866874514,6871.963335106809,-8037.908763738967,7109.190903176311,6923.317150813622,-7128.278530349625
7066.627675169762,-7226.910169818923,7165.265553328173,6866.892552386007,-7977.410825212459,7164.39372522289,6904.6608674535355,-7125.9801955466755
7071.418660673538,-7203.5602765721105,7167.162303794519,6840.846117609247,-8018.689601764818,7096.29701242492,6905.069666590154,-7098.882351314262
7071.15066369857,-7207.268466320522,7149.776401705069,6861.917770190727,-7952.679328525881,7112.035773531344,6919.604740005778,-7112.2584981641185
7061.669341335022,-7197.895423648392,7158.563305988851,6844.64176767999,-7974.1905660489965,7095.029171634925,6908.595414097739,-7090.330221652851
7056.320511756892,-7173.934331008594,7173.238965540497,6850.424213199438,-7978.6224855642095,7133.895203044647,6906.770394167779,-7087.3918371696445
7056.625748461714,-7196.165718852916,7173.972376143903,6848.333716143865,-8018.842615539774,7132.56104259243,6898.763305127256,-7090.677623099366
7066.549493488327,-7215.769437324168,7188.459782739861,6859.709672905176,-7967.744824755911,7139.266007428099,6889.286780463806,-7102.374234122888
7071.438601538628,-7222.73268453424,7184.996233316757,6862.118204470641,-7976.899636434404,7134.120394811558,6912.305673839162,-7095.447087662386
7075.215363772462,-7215.345285732572,7181.983721395072,6858.372664343981,-7935.962683556748,7115.294172818567,6912.600718193254,-7106.682010671847
7061.296316577188,-7195.401857253433,7153.332809543253,6847.184518254881,-7965.672973864045,7046.266984642542,6893.097281918267,-7097.885964486162
7045.376120276887,-7178.793428761981,7137.839490402196,6846.590367905323,-7953.784648418813,7110.9147530553855,6878.600731819439,-7085.72706040644
7061.633015649561,-7201.852387760632,7150.784363599262,6846.21547014145,-8001.329788775389,7073.937586120626,6877.073947144786,-7077.8567025889615
7064.346086327588,-7193.729332853952,7164.251965570599,6852.575259380131,-7974.789755929954,7129.342298584274,6877.982040869482,-7087.8164851708825
7090.314132236646,-7230.16608898483,7174.728258699755,6858.172406993491,-8016.617110501386,7122.706780610442,6903.780854381109,-7090.590282145238
7061.503296065045,-7204.872816321875,7180.914806912267,6869.627649062395,-7985.418031637303,7127.306861696406,6913.600126722892,-7110.747847081951
