left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-7371.525884938307,-7426.3200688060115,-7154.720609225899,7151.82764908442,-7745.145482153714,-7654.283556541436,-7265.351708069314,-7420.7623992225
-7373.2082481039815,-7434.187415896726,-7172.194869160139,7151.732465549828,-7756.60077360918,-7649.105101427167,-7256.065833505685,-7416.05548160118
-7356.281905758458,-7436.400113057368,-7183.9124659126,7152.81105822561,-7740.879454020344,-7670.12446395346,-7261.682011754431,-7399.434591076994
-7382.1450087057865,-7458.606095543368,-7214.721794181214,7173.272287930258,-7807.139206965432,-7670.530963281506,-7287.533057444831,-7427.554924449151
-7397.594099086083,-7477.972584707198,-7231.209075081798,7186.799386831314,-7860.702252586386,-7728.701709130193,-7289.6545307884935,-7447.512659571957
-7415.7574515730485,-7490.500875536856,-7254.555951064823,7196.615883701996,-7841.811990138714,-7697.098411916664,-7295.01740034017,-7433.487229208219
-7427.963589202321,-7508.576326162337,-7279.552365001358,7204.991747062626,-7859.790703730592,-7709.9479692707455,-7315.975261310135,-7432.260365182524
-7410.660645511637,-7480.602245237875,-7278.259053311449,7239.270983750479,-7820.43567316751,-7738.589941006598,-7322.260281816202,-7473.01932763655
-7427.008152878525,-7505.955332805959,-7285.397634639747,7247.2375054925415,-7843.977606774297,-7731.240134239936,-7323.688086726575,-7480.1722922927165
-7420.362472648911,-7498.992006566827,-7264.612028519031,7234.5710835099735,-7869.175311262913,-7716.289187801693,-7329.139683055304,-7476.007877656611
-7428.728088473667,-7508.896482275308,-7264.06958580673,7240.603006048011,-7877.680474645931,-7732.537118719422,-7305.242187673746,-7466.825793498268
-7450.632158135753,-7529.013554646288,-7262.179932371257,7227.199001746438,-7912.28982341705,-7734.804213107553,-7335.5281574774945,-7504.282640675006
-7418.813688081657,-7523.602241303782,-7270.367738827139,7230.20387184864,-7863.047745555527,-7722.91337476263,-7335.565146863548,-7519.501398230575
-7440.266130313576,-7530.428113631535,-7275.408851240932,7214.124039193187,-7899.052393284593,-7741.346318251971,-7329.388580508092,-7507.408803581556
-7475.684068574264,-7546.586769056583,-7301.135231980101,7231.483220082913,-7940.199125531615,-7795.494285555878,-7335.138790845244,-7516.159264455378
-7449.2673824071335,-7528.282348111037,-7317.946590222289,7240.925295072464,-7948.31663686919,-7777.463131499247,-7358.930510469519,-7499.158930924271
-7486.637945498013,-7536.975694460622,-7315.7207328389195,7270.483114662339,-7938.342136302691,-7808.369922362805,-7356.004218183762,-7500.395154481889
-7450.762883609717,-7508.176314615375,-7291.974720177991,7276.230564681429,-7895.002342784483,-7760.377259490247,-7324.094349752976,-7514.5793660122745
-7427.7997029780445,-7494.959899962427,-7278.613673667789,7252.305064978838,-7883.578307689279,-7736.249978484464,-7306.160787280167,-7475.949156439527
-7433.871641333618,-7496.61454117326,-7276.409189915716,7247.799525586275,-7879.196314519015,-7759.718728514473,-7317.114245634037,-7462.416089828927
