left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-5607.002141408402,5656.632712032962,-5467.771943307081,-5319.9031681461265,-5814.1023288115,-5642.985261453882,-5869.112176542378,-5687.90539583364
-5607.333558822142,5655.241053932809,-5423.298088400566,-5308.1800662764335,-5811.207976997863,-5639.221826430863,-5857.596074722903,-5683.733614461398
-5592.7100871936245,5648.034514842024,-5432.11629922188,-5301.256720564157,-5802.856209283399,-5641.693099120752,-5843.8364962504465,-5675.269214156185
-5601.581196483284,5666.100034406352,-5468.031481541106,-5348.188393375253,-5836.194937229996,-5678.1280816272765,-5857.4081159691905,-5677.11149646767
-5645.153290017544,5679.459744722179,-5487.721309181075,-5385.865622319459,-5878.867249837613,-5710.592472478126,-5856.013267047025,-5685.052144376199
-5649.088267002946,5669.915558033948,-5506.482828247552,-5413.732966684977,-5872.231423658523,-5697.313889874188,-5871.499741793047,-5677.289510367162
-5653.818962567093,5673.4540385994405,-5501.995606786871,-5394.463655484147,-5865.988975669353,-5701.574695340589,-5872.195909241754,-5670.928254000002
-5651.213937642309,5672.441345118335,-5484.337441194125,-5344.895884418371,-5848.314354497599,-5690.654658373986,-5869.745869191223,-5659.067008609781
-5629.281897081233,5662.852427664427,-5454.237949265772,-5333.893428093055,-5841.768834743106,-5665.323874168172,-5854.123224027733,-5655.829674299214
-5612.7121004702885,5664.133418822619,-5452.23529644657,-5343.17928943542,-5865.072555953309,-5674.599306052743,-5851.486403394868,-5659.8427670468
-5620.060131721395,5674.624417979557,-5429.280728632046,-5350.352713269535,-5859.2085701173355,-5695.129341513469,-5840.731310508603,-5666.338741285522
-5619.492325826084,5674.024771149827,-5440.761193639181,-5354.591687534387,-5867.338316837139,-5685.203991432418,-5830.640677945447,-5675.371965393341
-5622.915646552411,5657.456030174568,-5430.787380746512,-5341.7838389999315,-5833.193470887458,-5685.133639130784,-5826.9897709357765,-5678.1361915894995
-5613.793460705379,5639.807262721904,-5440.440004352354,-5338.888307553333,-5803.972590644294,-5643.121873972691,-5836.403006856866,-5667.652492028373
-5606.983397955153,5655.382353918361,-5408.401830839497,-5336.399785580264,-5822.643912020797,-5649.377087301473,-5837.921276321314,-5647.035555214204
-5600.320595094056,5647.154482166211,-5421.85283078333,-5368.870623268217,-5820.216508985099,-5669.2317180723985,-5824.1597319809725,-5661.846736891194
-5606.94113562534,5654.984563977395,-5427.383425913322,-5399.873240409642,-5829.255810637111,-5664.208008727756,-5823.34723593174,-5685.309741372994
-5623.373651746657,5665.897367992638,-5418.882595666327,-5385.945622390707,-5841.983219091379,-5650.675908267654,-5828.452704142825,-5688.771962483433
-5636.929131492748,5676.694866167059,-5413.77853639174,-5385.729112445681,-5830.160029564045,-5667.262468566069,-5824.985238187052,-5694.56829749425
