left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
6794.285165286567,6729.93250860604,6777.685020130979,-6628.719055380445,6851.617096808339,-6506.91461087623,6977.720853947969,-6671.744621293591
6796.0416029546595,6731.753038363591,6755.15096532397,-6630.363355636567,6834.90379302945,-6479.489309137214,6967.960258852541,-6672.266758882802
6768.995002530826,6708.264766146836,6733.259627858836,-6606.5606636558105,6827.980908892726,-6470.541302607053,6950.010394552225,-6669.568155437612
6774.043433676101,6710.601403502003,6759.950670777553,-6591.052086512479,6859.365969172941,-6470.898620065832,6943.287986241469,-6658.080199103168
6779.20778633753,6725.811287138295,6764.950760773695,-6593.848559302398,6862.336961276059,-6459.688585070014,6969.129182032066,-6666.302477015486
6786.840971701116,6704.915957850586,6769.492243061251,-6590.572328862488,6882.1591494149025,-6476.26439032591,6969.138125972402,-6670.562754251159
6796.623160299505,6714.6246863389315,6758.4401796069305,-6592.265625777291,6850.170571596686,-6428.78483382102,6950.6687196428675,-6659.54892809743
6772.447638385577,6707.179171315916,6758.121656662331,-6579.089004551187,6850.401804423042,-6438.231647230831,6971.998432098839,-6646.959446660689
6780.184801572122,6722.559163852791,6739.8631086194055,-6574.513255925866,6851.848897374542,-6419.800123713271,6960.70849329996,-6646.905440630477
6781.1452746344485,6720.637546802013,6749.582658291102,-6582.625812513786,6881.391875055312,-6419.670615164591,6984.407922718624,-6648.071363656704
6788.196033373191,6726.827298678905,6764.970169641002,-6602.00609882891,6866.27022905903,-6438.115577932139,6978.016273570893,-6650.438516456183
6784.95044788662,6722.50793059879,6771.170323991871,-6607.580864342457,6885.923139956803,-6431.675180246394,6975.176541882902,-6670.16469777724
6798.015204122284,6723.478168116597,6782.219465804877,-6611.655934736899,6868.167405956525,-6447.383834027992,6954.717469850072,-6681.9856696514
6796.715107894973,6729.851731891652,6768.304498602559,-6606.60320797125,6861.237803110434,-6440.1667158132095,6942.641151387682,-6668.722247359376
6790.785577518229,6721.49525880745,6755.73618052739,-6633.497207034716,6859.779464489563,-6429.104768573535,6958.27992611033,-6675.66307989904
6768.801244463026,6712.595826798134,6761.159780125565,-6620.977035804448,6875.409964705353,-6435.509132444527,6957.30811824772,-6662.081867561074
6802.2007789992285,6730.63591593289,6752.072819040973,-6621.5754276239695,6880.5975563418115,-6436.25475820768,6957.916805770349,-6669.687747528403
