left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-6890.580056145818,-6696.3289314718695,6308.4375468591925,6605.32978048116,-6455.983202736064,6614.337592345245,6270.583474231017,6544.95934360215
-6881.4925185930415,-6690.048527621122,6299.219618785525,6595.278470796537,-6429.319852806935,6597.093463450215,6251.415451749496,6536.177685085013
-6846.243649246652,-6660.023616871748,6298.161619631001,6574.33755388502,-6423.765521782453,6571.594752056506,6258.035097743936,6506.326427283398
-6869.272943106745,-6664.9419357798615,6272.758951312955,6560.933014080029,-6434.208272161472,6569.164051182164,6222.456648103323,6493.551281917119
-6843.021730103638,-6647.893625206084,6280.326088331208,6509.960264494634,-6413.431057414058,6570.928197929579,6217.730838907122,6466.545029444675
-6849.636499862414,-6645.137768001189,6306.271262475447,6521.285620821621,-6434.942597670586,6562.102182246366,6231.985538931162,6482.802548884541
-6830.164064812874,-6627.983741055169,6284.649780846552,6523.929188526463,-6400.690228223366,6565.711456917277,6227.250302776112,6475.7039079300575
-6836.634202463252,-6629.355020225692,6317.161628907663,6503.139263648514,-6388.660710159644,6544.961031415664,6229.586148203034,6461.5608860108805
-6854.580024495018,-6640.185399534397,6283.475650478211,6509.6165838185525,-6400.67344652272,6559.61827084852,6211.075221803156,6477.840375354663
-6845.716586776804,-6648.6834618326,6300.2160737401655,6529.859682501272,-6419.541441958271,6561.273030665885,6221.766712710272,6484.357155027232
-6844.493235626943,-6636.768484652392,6306.221216165552,6527.155096056392,-6424.10587201403,6562.8215722874365,6234.343542776687,6480.677980283385
-6853.841161747482,-6630.605322492033,6313.255886700538,6543.589942398199,-6425.597639875175,6573.180905570302,6243.193856023613,6498.411311670969
-6847.357009491068,-6640.795568523415,6278.575314934565,6523.60899835801,-6412.986619101828,6531.788230451774,6211.534896230045,6500.263305244545
-6818.333282602296,-6620.507019132989,6278.58678166404,6508.253401463284,-6400.003155137572,6528.254690517605,6224.99117058734,6478.438054123783
-6831.859662265413,-6628.186843247011,6295.154987320057,6524.177372334897,-6397.803200231843,6533.370672629803,6203.313069882096,6477.639214728118
-6824.257149845557,-6627.24622619245,6286.927281437344,6516.070944123338,-6413.049925912483,6538.941808084641,6217.630198724718,6464.750995163549
-6841.552545744079,-6643.392790987638,6317.770151707562,6523.729702729117,-6424.09551058174,6570.184923721751,6245.154981565941,6479.396561071319
-6860.20264459777,-6641.1712877877935,6296.8229624669675,6537.561301278239,-6429.290907139495,6574.095401372974,6228.966620748055,6485.467030057313
-6847.717404839023,-6647.601345596386,6303.447950792091,6513.576750782737,-6433.505813460734,6560.516481520847,6248.835309137891,6482.114408473838
-6860.731927228005,-6660.044568385697,6314.8109380836495,6514.07985451934,-6436.431378977254,6560.179514311643,6264.528691004139,6493.768257218057
-6852.629724047431,-6656.03746394811,6301.1338183378775,6521.677737297593,-6432.81711027186,6553.068338221418,6244.418695603796,6494.061104984964
-6849.068025707073,-6653.8161397597605,6308.443297374754,6536.137927405991,-6423.221177161959,6562.645791148508,6253.8511323087205,6486.619126923285
-6851.607971512028,-6635.9716804193,6301.329386732033,6529.059857982491,-6413.797306781236,6567.8374290164365,6245.443288966365,6486.923893435788
-6847.247624996381,-6634.024942825498,6281.0758411784345,6536.314079803219,-6431.8429202750995,6571.223535327375,6229.815469314789,6492.5953728502855
-6844.866733694384,-6639.882389527018,6283.700156069376,6528.445582119975,-6417.823227836351,6550.077175111282,6244.0257043099855,6486.93372174299
-6846.629517713645,-6632.576847284584,6279.556141874989,6533.559250120642,-6424.521696773322,6561.897828008631,6226.811806170044,6493.852494044418
-6853.113901121612,-6640.354219362823,6283.334984125988,6533.112013700184,-6425.717409344378,6561.012542306722,6236.753711118358,6494.500990587805
-6845.224378132992,-6648.750582319049,6295.615584793355,6520.424763175676,-6402.080813361795,6542.951716630362,6230.0777141028775,6479.5853629066105
-6817.664337834534,-6648.838441326577,6277.079420308939,6489.173981355127,-6404.706498393999,6526.43438439767,6215.102715483538,6480.517872801942
-6817.551202141284,-6635.005022910835,6296.77170951269,6488.291891227701,-6390.160902251566,6535.983305374337,6218.055086875659,6476.24941084652
-6832.975097974323,-6645.5761564993945,6286.2050218850145,6523.105109404235,-6413.318865747723,6548.562308937415,6221.33893724349,6487.352254385543
-6840.818984784748,-6647.887889554727,6304.765646707474,6543.177258493522,-6432.462751233755,6559.963155242968,6251.196568483462,6492.484812619532
-6861.251929587393,-6662.434651344462,6288.103500750867,6555.492331159479,-6435.433923671958,6586.620754397089,6233.519711656262,6510.876989581655
-6841.656203996459,-6639.756879720662,6291.702335315099,6536.435743528991,-6449.072400040803,6561.649724700577,6238.258472039052,6488.119347684687
-6856.635475725553,-6646.7709602147,6297.523856232024,6535.6502958831525,-6420.464518505703,6579.535528726585,6239.004273280163,6500.3327609362495
-6830.645116818119,-6631.838527404584,6294.761711927748,6519.083321211672,-6404.471816021361,6551.666295287688,6236.409965730369,6487.304617279688
-6847.052681793149,-6639.0741643826095,6295.812683962062,6522.788701044296,-6417.882281674983,6554.523764985694,6221.373173218478,6492.432729508649
-6847.666805330322,-6633.177415277079,6298.710953558846,6503.546359534089,-6427.640302007439,6565.36619836392,6244.972484807771,6476.5326104773585
-6851.481539487378,-6627.171493608616,6313.069457954623,6510.997111914825,-6434.405408934973,6571.4105369787485,6233.18197348689,6473.3087243622795
-6839.735610255661,-6639.056869262345,6309.691753577687,6523.027066944815,-6426.295034227342,6563.821867437185,6229.846767431508,6480.244855471479
-6866.787361718112,-6655.46580996706,6329.999435844183,6539.122556775477,-6436.700406728142,6591.760449258142,6253.684952772167,6489.0903046204085
-6842.949734846158,-6651.262796429456,6309.369754594779,6547.911428610186,-6431.851443469007,6567.251004980122,6240.905881656066,6495.623763306915
-6850.457507440468,-6658.694785187933,6306.488445524466,6546.900081192291,-6424.499393725543,6553.4176287203745,6253.738071934292,6497.224334979855
-6853.967330325946,-6650.656728318604,6306.1481430404265,6542.35666088735,-6427.283484051345,6581.950391538096,6244.560019132736,6488.635287670708
-6894.694038068824,-6670.469845069136,6313.4855131574495,6533.075940845237,-6447.591119137533,6587.8448293922265,6243.848141134928,6499.940997666241
-6870.344903846442,-6674.38797380472,6301.353128384117,6537.81386628184,-6435.5652850193155,6592.7458604427175,6244.333669950683,6491.954238216858
-6858.520192049439,-6672.403399220078,6301.09220121253,6510.833149622151,-6431.219028991434,6590.897686986047,6247.340137572423,6479.865367264003
-6861.735853354162,-6659.947128737341,6293.013608353281,6522.872820482878,-6427.331997522402,6577.650483799661,6233.074638439969,6495.411666780608
-6864.89547458806,-6664.052344225241,6311.436253028326,6514.356840144364,-6444.53719821549,6585.802298220697,6267.151115274812,6483.2487110523025
-6885.108627123683,-6677.972434586343,6292.829693763162,6528.283218910135,-6442.866953755778,6574.090441911825,6236.984476571945,6504.988133581445
-6859.1636832777995,-6673.511602654605,6305.427764560958,6502.525450710807,-6444.649336941295,6576.307771537621,6267.34331284057,6475.897231720502
-6869.615071086512,-6686.219861124746,6295.544149463634,6515.139330180382,-6439.88835941004,6584.27617958331,6241.098033816478,6502.574300119219
-6858.537973343964,-6667.215435183868,6289.622643527712,6508.026850688492,-6436.347161649903,6567.165418106722,6225.904369648991,6488.289353252656
-6873.396759404139,-6672.939003708527,6294.563209043706,6521.233806413856,-6416.569377607235,6578.095389701315,6235.279206983651,6497.236699241721
-6874.233820798957,-6679.106095225707,6303.326508018128,6521.877248107238,-6415.749487805899,6567.616386455675,6227.286986469219,6486.793397298862
-6873.689453090779,-6669.712964581896,6286.51368188824,6519.474673037207,-6413.65130075134,6543.162147879026,6223.089882654048,6490.948637804284
-6845.60278385504,-6660.210038299388,6285.224312717424,6506.173430746226,-6392.697752704198,6541.007364057325,6213.038518963673,6481.211983526186
-6846.555927216085,-6653.862036612716,6299.715733870125,6527.192615142912,-6415.355065876215,6561.436328308648,6231.149179860881,6486.597596160317
-6867.635961956683,-6663.293174533911,6294.828402206664,6537.618263074748,-6438.256344724376,6577.494730368757,6242.4239316757985,6489.150303759265
-6878.350108977773,-6683.789005107948,6307.423205133734,6562.318013296159,-6437.968909185679,6597.328853734063,6250.856737227909,6506.940983638635
-6877.185324261616,-6681.924402325738,6307.202278787166,6538.411994856538,-6438.974724289269,6585.362157195437,6247.396093517429,6493.621092428554
-6855.329398699937,-6667.517039339283,6305.730750007559,6524.546298893805,-6442.471896990947,6601.663855814415,6250.380027905683,6481.986131387068
-6872.356239480438,-6654.963496767591,6295.406721060914,6527.169490401955,-6439.781639927775,6569.143315052277,6235.2824687421,6483.249522837818
-6856.222228294067,-6656.474334078238,6297.366040856237,6516.119905277673,-6440.256016298582,6584.610345907421,6238.529096393821,6489.813426295391
-6857.574675531513,-6654.529595120504,6289.030626247235,6506.405383289033,-6408.425617640785,6559.086843885738,6222.837518348279,6501.279161655987
-6813.61024635737,-6627.90909158505,6295.926294178704,6501.841454631035,-6395.907570046324,6544.80447761935,6221.629306647248,6480.593310783777
-6834.998559964598,-6644.66629111135,6278.835506300596,6507.561278868819,-6404.352787376842,6527.40068384445,6199.486653986417,6465.737908241885
-6848.731066745278,-6649.094163684397,6305.45491432719,6525.816888864838,-6425.378068234399,6567.02331555483,6207.460882450403,6480.8072174622275
-6868.376704098876,-6670.6369394994135,6296.802159649483,6539.920050657871,-6433.267463609468,6576.592027990469,6216.611817804187,6488.183128205411
-6883.545917229703,-6680.014963065271,6305.884981527463,6531.677605392606,-6450.539965503445,6607.852325263604,6254.051464823363,6488.277093468735
-6890.145164773803,-6681.532977829299,6282.777059027524,6531.809868590689,-6443.495349002963,6583.754684541464,6228.11827379691,6488.375202291505
