left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-6727.25883894897,6930.493005265161,-6750.672780658551,-6879.679912223317,7009.1705485561915,6822.891612351518,6707.5730440081015,-6893.375375934292
-6726.937902404751,6939.967987351916,-6753.563070899179,-6889.851312727148,7005.078726332066,6829.695865707366,6721.3195111794985,-6896.583842190364
-6727.149176610193,6933.629974884988,-6710.867458436642,-6902.014957404413,7011.311195034708,6828.511831542996,6711.080173411919,-6890.758894481408
-6735.930873887277,6935.388624298974,-6718.783600029183,-6905.683073781872,7042.538916527148,6818.837179168867,6723.263625887579,-6880.838172364856
-6741.765041252651,6955.083623260233,-6701.971131457148,-6933.950936323914,7051.696407354218,6830.827297053336,6727.686505507176,-6900.67408602241
-6730.008448369009,6928.830494898722,-6686.279423148109,-6914.15840870331,7058.67891961799,6843.147514275151,6713.0166276123955,-6889.602825104353
-6745.034035434767,6934.510844733483,-6736.339035470369,-6939.002531325849,7025.286963987312,6817.621482502027,6744.748002090321,-6894.0118871917375
-6727.7265622244395,6936.27723616602,-6718.262738472554,-6934.078231232077,7045.800432695444,6827.8779017453035,6732.887877203507,-6898.954054702315
-6744.600435178268,6936.510329242448,-6743.357743610806,-6941.831174544932,7036.95615350494,6832.23262694123,6756.428063765944,-6904.894242164152
-6732.560916360569,6931.691359437335,-6727.255826170386,-6921.777279179419,7008.028666124897,6803.133888960722,6718.6588641899825,-6881.158154902634
-6703.006336731263,6904.36880433918,-6734.09268919601,-6866.257162250579,7011.91878369543,6806.883838271491,6730.509380046085,-6861.005576696809
-6706.581870136922,6914.882536111471,-6713.798567507377,-6870.885576685142,7007.588889086627,6786.342078007469,6706.701629793183,-6873.635286237407
-6717.474093874382,6917.992804235808,-6710.026667019428,-6894.129153933375,7030.012187145799,6793.8330703430065,6689.179990618081,-6891.115384441983
-6734.984496992957,6923.088419735217,-6739.822324804636,-6901.721214061504,7031.676314548398,6823.595597639736,6717.718343793339,-6902.515610594218
