left_imaginal,right_imaginal,left_retrieval,left_manual,right_visual,left_visual,right_retrieval,right_manual
-6063.017025318258,6244.27055428975,5790.648816192982,5594.632700350204,-5822.850317286329,5722.383794543159,6052.556675012514,6010.172497289303
-6071.569289148136,6248.578525888582,5795.270155340869,5586.402689262892,-5819.568070190356,5756.752998085783,6046.11004163087,5998.328481558843
-6074.05257575066,6236.103137821858,5793.744664010031,5573.373496658572,-5782.052918716249,5740.304795769787,6028.389003158747,5967.356058785684
-6053.053609220535,6212.662606845215,5782.729025059016,5578.832397410397,-5799.008825774836,5723.810533815307,6033.933968305473,5973.7078219901805
-6067.3236802396195,6221.964667093112,5773.184142650186,5560.346249235405,-5802.666168412462,5734.031259491377,6022.359352215353,5957.990655779389
-6035.388667341134,6192.394248576127,5767.27930093157,5559.974850839748,-5795.763915163901,5749.000139577881,6014.599231497911,5968.560410646333
-6063.4220267743385,6219.213930316918,5789.459726583605,5566.685664614281,-5820.642600848456,5737.731285152469,6052.173865750013,5978.439006438199
-6066.2637201114685,6238.225866452776,5795.494582356245,5611.920054677673,-5821.690235137175,5766.567381472294,6056.510935979623,5996.234051752611
-6053.766663922352,6211.569914990501,5784.493988483332,5591.603353430979,-5818.1877430278455,5758.556988341298,6053.984767344458,5976.351522733288
-6063.210729348533,6236.858385888842,5773.429455844857,5589.506632736045,-5819.342552311006,5751.100201548644,6024.547693008012,5989.246361193416
-6035.493174490505,6210.064896680654,5792.410721397043,5603.321550943284,-5808.679185311866,5754.791291818189,6035.756090097984,6002.448760937411
-6052.987398601689,6226.020205640619,5798.273890250313,5590.061081746189,-5824.522816699288,5763.004847044747,6060.607702274279,5982.304164064321
-6048.947297203479,6234.046703023418,5778.68450902997,5584.996450267722,-5805.611867880088,5756.033428645487,6035.120072741208,5993.513894534522
-6063.619205509499,6238.23259102739,5789.696501179748,5579.1037354448645,-5798.120198350051,5733.737636035632,6045.423537048402,5986.4415319604395
-6059.239084611764,6239.957270879379,5770.831606754397,5579.09878217943,-5831.658527759649,5765.940293202655,6019.289402869583,5993.297882847889
-6061.210120807582,6253.024953097071,5789.958751598821,5581.83809271443,-5819.669021483558,5756.001139575747,6058.472576852786,6005.987745379783
-6069.760237530536,6255.156891888164,5792.453505788721,5594.841207940788,-5823.599244294702,5743.780852103265,6065.045783821688,6014.231686576107
-6061.519460090279,6242.831894713414,5788.840826385998,5606.183033497768,-5829.946045573939,5759.245631440764,6042.611369494834,6010.511873740527
-6077.242839453075,6232.845484461769,5804.6494822186705,5610.447497894174,-5843.087237223328,5759.808081251969,6050.743753556276,5994.692271147259
-6092.487017992349,6240.307066797959,5806.935395148653,5583.8312538404325,-5830.0463673276045,5783.637608615334,6038.5408960656605,5986.146829007711
-6061.220326583223,6227.514887327389,5813.914993635947,5608.718119648394,-5823.35923250964,5765.475316553789,6035.607620457673,6006.311783660925
-6088.086986002481,6252.420422042892,5815.450289687608,5595.580602208258,-5835.5056235164675,5757.10692365882,6064.386867253007,5993.30223610167
-6065.146767176936,6248.820210190672,5797.23404195293,5600.018787422369,-5812.218158229958,5750.037623358804,6054.833543538281,5998.640006657453
-6083.21209504234,6259.72123853116,5796.727719935935,5607.835588986225,-5831.4097969690265,5744.343828976928,6064.015123767186,6002.866745101232
-6068.462118878399,6234.3231617144575,5790.545849393016,5592.190660855598,-5823.6394781817935,5753.35078238437,6034.4190760242345,5991.6782504767125
-6059.709564904081,6219.415916750328,5788.23151595052,5619.755298190091,-5812.224216297934,5750.609484402954,6043.0997936896765,6008.097790535919
-6083.189824791264,6247.907416703894,5796.252935583031,5603.681930016466,-5827.980895438882,5758.081914520694,6056.140021119952,5996.598477260455
-6042.230624694572,6206.810755848318,5791.103349568377,5579.34949394761,-5810.746664643324,5731.23067131752,6044.542641922339,5976.818518059287
-6039.711842751995,6213.890547228362,5777.202292033644,5574.358421446046,-5809.522981210379,5712.955688151255,6040.410250424596,5985.048459039382
-6054.693292123433,6224.323837219293,5782.505378954815,5581.158174776475,-5812.773900033467,5734.067194506855,6030.727192682779,6006.591418168086
-6058.8050152939995,6233.420719932624,5776.520876040783,5603.6003352987,-5801.761508989424,5736.976432940395,6030.606547856129,6004.915025639174
-6058.968460558618,6227.037304595457,5785.426397345808,5597.61533018002,-5810.754298722584,5737.998187129442,6033.467735373773,6004.870243136666
-6062.358308564021,6231.689225775063,5790.344423414495,5595.746754222347,-5813.532032242898,5742.941902833916,6035.142171044122,5985.49304042768
