left_imaginal.nii.gz,right_imaginal.nii.gz,left_retrieval.nii.gz,left_manual.nii.gz,right_visual.nii.gz,left_visual.nii.gz,right_retrieval.nii.gz,right_manual.nii.gz
6932.367151760977,6764.538253224219,6600.5729888601945,6702.664863065262,6606.297808812856,6825.741771644588,6256.043933992803,6699.948405770927
6924.143643173694,6758.1175889026645,6588.897539828554,6699.609424050258,6565.1062084302785,6791.535240997527,6248.083210610215,6702.651362198005
6904.151167954055,6730.855349171661,6568.91250932842,6695.146500701721,6558.709888015831,6813.909819962292,6238.939669293225,6683.414526037134
6906.258896222639,6738.75851730441,6586.639299103615,6672.859256210347,6565.063915477115,6789.247648938855,6240.905648027624,6668.5142677453805
6907.596063566207,6731.193822384473,6574.624536216914,6658.802402486066,6585.198333554601,6823.0762142532085,6234.041779283728,6662.192615071543
6917.871200951381,6733.480767420294,6612.928548844938,6669.819342689071,6597.526942806919,6804.727542266443,6258.9298542088945,6674.946047817655
6929.259258945418,6740.186991388634,6602.012542132524,6688.08894468259,6605.758759572286,6827.354025356294,6254.107041799364,6674.540074869899
6921.328639160042,6727.9987561204625,6613.563336757925,6678.685288919928,6576.589528463686,6813.870128596267,6237.598322588567,6651.472809921011
6907.50879519697,6729.002137170467,6607.74413598008,6669.693146778819,6557.933895763628,6795.222829113753,6236.109947056497,6668.940523121584
6900.174013832938,6718.803406678359,6588.14650681708,6640.889997265642,6549.614419588603,6800.898296533158,6232.690247303977,6634.53343396233
6898.559190224056,6726.441002394819,6597.181526588568,6636.490617385393,6540.431338385523,6767.321732506399,6253.3383106952815,6657.312685290167
6875.541834861535,6712.93927397155,6585.692136414357,6614.82669996454,6514.638215725689,6787.115658562583,6236.863735261601,6646.207979249704
6873.287799219739,6713.279575608495,6579.489779457725,6634.389689942453,6532.2371092305875,6725.311227459037,6218.45116178901,6661.886677217807
6892.30472608177,6714.2290031857,6596.683544437317,6673.386135939702,6547.371954675547,6793.955065771311,6244.697979371569,6659.730744228877
6904.618513525357,6725.998095038707,6589.34542279847,6670.676711453732,6581.851550834505,6793.798967307104,6254.859495771114,6673.527082320484
6893.499865144606,6721.512064961021,6579.137647183657,6663.430496684097,6551.304292813709,6801.280701532596,6253.816102866007,6660.611995851046
6871.70873976333,6720.165888078411,6561.766092036644,6629.825891088286,6557.621485413317,6781.200797234077,6234.613258643946,6656.133970126531
6852.50295112803,6698.714853286681,6545.138456913194,6627.155903166662,6536.545519825574,6801.005767401795,6221.07894554021,6666.613243620249
6845.441888762107,6680.343995732085,6551.377606705013,6622.012023615739,6530.719925811317,6772.11386025281,6218.297124647839,6652.096605272641
6881.57925835941,6696.657378070716,6580.813329004098,6662.5143155614915,6553.854341087446,6817.5114310820145,6236.083049099431,6672.839188200102
6913.956341943203,6720.261534146144,6607.7199138457245,6652.135796259026,6577.169403273851,6787.100255741421,6250.73980274916,6681.924068806889
6930.097869611879,6744.268385382323,6621.779817585245,6691.87287769213,6575.935993464378,6822.2601813496685,6260.628837104523,6695.534037512681
6932.456699243236,6742.990436360153,6631.434909862084,6691.696674788888,6605.6699615119405,6823.389856038215,6252.498118960876,6675.937693155126
6934.411035182889,6768.441171441434,6625.646897250806,6712.237940986066,6603.929137766153,6809.292302395213,6272.391960926804,6701.478289475629
6910.063685891027,6740.387361690695,6621.610327497684,6689.885269839954,6615.105923157553,6823.710435115313,6242.967098020971,6672.979385766625
6908.278874370885,6728.747010073948,6612.892668100356,6687.128099285169,6602.355944346503,6781.334205958486,6240.70936697154,6691.354543247825
6906.054209551829,6715.69949521444,6600.655502739467,6665.249329634572,6585.268518309752,6823.751366838721,6236.309709353722,6672.664869500489
6902.242314776136,6719.300308276568,6601.614902726974,6692.859321380731,6593.545356006037,6805.320568450049,6233.169616648327,6682.925872473177
6924.921009673544,6730.344347945192,6622.116093500024,6697.669058264036,6604.099991712876,6798.329187682801,6252.945322365342,6696.651485733951
6923.5322056269115,6739.806936313515,6604.600058977415,6692.968243531878,6599.0143640297665,6820.2589228455,6238.292943711018,6692.648784172114
6947.5109261151365,6740.537583305321,6627.249939544141,6675.432070720088,6614.136408825431,6834.15117311888,6237.638935219235,6666.2732346289
6945.21127590961,6760.902972307981,6638.550335527105,6658.589137690362,6602.112812433984,6796.7816011942305,6256.344505024072,6672.824879616746
6927.519220992805,6751.670224272252,6629.303610576416,6656.135993470446,6583.210797615316,6832.063337029386,6248.550624051192,6667.454987885459
6932.199036440589,6743.044035670714,6631.975437914107,6661.2383307721375,6589.303832233981,6813.10568112365,6253.279946947272,6662.302286172925
6901.151187368702,6746.005264707434,6588.565919298576,6664.524655283182,6584.152360982753,6806.7408211384145,6245.868919275349,6683.5563820584675
6890.999462854622,6733.530085364227,6584.081829122853,6650.5890750844665,6592.609264786907,6794.339188115192,6256.384719497868,6673.733696863319
6904.0450023309895,6728.613630615918,6596.20202075127,6682.952132575833,6609.048369603623,6847.419867804322,6249.176853822371,6673.695705519219
6923.883888126886,6753.24166289185,6594.201278408699,6672.450901507826,6631.064743174478,6808.935260815171,6250.046613687191,6687.018233253195
6916.227535650396,6739.881321517497,6601.874804524992,6697.3375275390645,6596.92756922303,6825.94433789423,6251.908693625362,6683.043485774815
6919.033344464697,6761.006993814505,6607.6302567641815,6681.851273769617,6623.473950615432,6785.670782620597,6249.457480500253,6670.141943779853
6922.833701380397,6757.924798316042,6598.799267454499,6694.352817992985,6579.684552085867,6808.098267426531,6245.435058582937,6685.859747500027
6918.69282810557,6733.2156697651035,6603.55095322053,6672.8570781363205,6580.003376634895,6802.4626999624015,6227.33884806036,6663.305242090644
6910.360063169969,6738.123486819631,6606.200098880112,6649.225745009954,6565.4604889549855,6774.448574819024,6241.201902438779,6664.806477711569
6904.608201271464,6722.485707893004,6577.622433211188,6637.477774169045,6556.033685076839,6792.218789445524,6228.450969461465,6663.308419739796
6898.654378013654,6730.738467635117,6593.233682515195,6654.107539761167,6565.793923723741,6805.130682257552,6237.964936139199,6662.230374478268
6921.07470634856,6741.912771174307,6609.176537961879,6660.485418842969,6591.544796445062,6785.973225986865,6249.002298856175,6691.7030007217245
6924.851487065965,6746.458530662316,6608.09578872094,6698.923014508166,6621.920890014765,6830.941898399169,6236.194722489376,6676.51404956278
6932.7475719300655,6738.845337676149,6601.483337853684,6703.628890500574,6603.028288851182,6829.704680778431,6222.878027192434,6679.3645091786475
6902.098067876156,6734.180207960191,6584.916091554962,6708.8831591566095,6599.761504171035,6767.2736671573275,6224.3409168760145,6698.050258072304
6887.823334036041,6720.672807347493,6585.518903688223,6712.311929202005,6589.417660265278,6829.4439672762965,6227.55872218603,6693.737491886648
6903.147053657804,6728.778758888043,6595.5093938462815,6704.553553561969,6588.07983830718,6786.938694402192,6229.670297497853,6681.6212094069115
6902.935228467284,6730.580663711837,6579.544037774184,6670.5432586292145,6573.574295336804,6776.412991162548,6222.829403764304,6665.033255445709
6891.028517355261,6710.6317838433315,6570.52129678968,6641.533243966786,6571.308198077131,6794.742562083513,6219.130112941342,6654.186356925726
6876.209225849708,6698.332351490444,6551.691762068099,6641.230263321153,6569.721350180407,6818.652095994979,6209.358220266267,6665.245625657265
6879.140065563672,6702.610838162269,6553.747695908626,6666.776922526782,6571.349389637031,6768.1631211517115,6209.928701432781,6675.6831455908805
6892.251448141238,6717.88569728519,6571.435806393263,6668.813968715047,6579.928939984125,6814.486888385107,6247.748617351717,6675.183449271086
6894.6936564720345,6724.617870055512,6564.504895626468,6649.812056604695,6577.801855872092,6788.281508284166,6226.275976061534,6688.431354374842
6880.949575403397,6707.69331730978,6568.881562734166,6636.521079550656,6577.606486680451,6823.774601124392,6244.2896584467535,6696.5547582456775
6871.980822387521,6705.800585056223,6583.431150920991,6640.928049816985,6590.401174344689,6813.81708078711,6242.713239952695,6685.936279206033
6893.474240517526,6733.096723501818,6581.379069913114,6659.6071751430145,6587.08561556702,6824.742212385177,6223.6005417684855,6666.049155688444
6889.456307861884,6727.050076725599,6592.730304198736,6686.220560657825,6600.419669611338,6798.348416579133,6226.8684293329125,6688.485311439783
6898.599744255389,6731.369492742307,6590.857978705968,6675.996582124761,6568.928636024666,6785.35716474819,6218.276363703288,6688.382798251668
6895.8697544308025,6727.92604603189,6600.493637381903,6672.983119255563,6551.386012836837,6794.987410868772,6243.6812921490355,6672.978764033734
6912.231935453294,6729.6330019961615,6592.174700029289,6664.29436322742,6551.642394635814,6762.139437817496,6220.658769771862,6667.006530894787
6899.6439752094,6724.727522323921,6588.45946507693,6671.9734997869655,6553.02590591534,6801.007304037089,6238.717719574806,6678.064999251584
6917.336335081017,6733.593423767175,6615.152582423809,6679.123628601378,6606.819569635831,6797.3248631486795,6257.230416495537,6674.490100355414
6903.646683268223,6746.724210757533,6575.001542089397,6673.917960805354,6588.453845908601,6801.908939689439,6242.81342388438,6680.3950939581255
6907.0507053035235,6744.9424078959355,6581.634871734411,6683.183445376969,6604.188992174798,6807.455213164417,6251.045749875018,6672.61721355159
6905.042225279614,6753.106278943002,6594.6132516924,6683.4588724620635,6617.366971730788,6791.9145712939535,6257.512261854195,6683.929233675544
6927.557138445732,6757.025467299332,6607.673843154244,6694.40068515525,6630.066748744233,6829.894320143392,6268.345001174084,6680.688976583863
6937.043955844582,6752.3987832040675,6613.40642648435,6674.050489845493,6619.35358189088,6799.367838526914,6239.630296215535,6680.3947016192515
6947.125117557446,6763.292244214901,6608.099614411208,6681.333252789825,6565.762988257773,6828.680376078664,6245.866209135369,6694.3734685085565
6924.43418022961,6740.586565855668,6589.741788068651,6669.547439231081,6571.75528439086,6819.655255934903,6218.649924210976,6676.954627485044
6927.342959268533,6747.722640371312,6593.031428181119,6662.486736252906,6583.676257479893,6782.562373298745,6222.069715554005,6700.526740630095
6907.084114159977,6724.506417052582,6595.0640630405205,6682.467618228076,6578.282883113544,6838.322825158531,6215.774279453724,6679.726824358717
6908.338044919015,6730.047666556845,6602.182955634525,6675.465895278948,6600.69091099465,6820.835715949435,6231.361031527929,6692.4702813032
6921.84914494951,6747.372016082753,6584.846616453267,6683.01327036981,6577.278068683411,6821.61908654442,6232.257600639011,6698.9952727006985
6938.165959931411,6744.552611989626,6596.342860677944,6663.834275103345,6591.667606365729,6793.469941424334,6232.553282962922,6674.070519737586
6933.807748781972,6741.046669927154,6602.103085363247,6682.163785431773,6583.596362836702,6858.917805422297,6254.452709001689,6695.986745758832
6913.960493399423,6720.04864656228,6591.051715721229,6687.63099018844,6603.704816048807,6827.8812318676655,6243.352819175102,6683.534690932877
6911.052272637237,6739.163413782333,6594.488532199861,6683.397505822442,6590.006473596078,6791.414944205148,6241.3502873817015,6696.188939946197
6900.885002177257,6719.032063884942,6572.958169189126,6672.222481244444,6583.82310691175,6797.070542154665,6232.580651939168,6686.996580159229
6898.534580132808,6725.514233300933,6583.659493708768,6683.44833373897,6570.88557066679,6784.026601100191,6239.9341239515115,6701.79149568775
6900.055222490062,6719.8431559947885,6581.245068294173,6678.0298682012835,6595.218298616282,6811.338758070977,6229.77288965636,6694.419574922288
6919.885215076438,6748.786549084047,6596.95589993391,6683.694932119316,6606.97431096177,6802.489620719909,6252.043048442911,6706.274062955259
6896.807164384827,6728.898197964268,6570.4756973979775,6687.50831580637,6602.336209841505,6815.915812021934,6225.883930230245,6687.3013727789785
6894.513245265171,6714.798131859135,6567.911764613903,6673.677678861468,6574.6817287116,6791.624394809713,6207.288763222932,6667.783046913508
6893.306301606205,6719.70216528076,6567.303899985972,6655.468152330039,6556.964421846166,6818.843085445316,6230.171327483577,6698.016138714402
6881.326955885416,6691.06736207902,6570.417995736473,6646.551887886402,6579.735006009812,6807.740217615107,6214.628237513194,6689.158986160184
6906.079293484511,6712.068079819397,6578.54093421714,6670.106354615965,6576.735037680924,6843.665622575787,6229.428957292374,6690.907770734467
6911.13063498789,6709.722099882813,6584.214668543178,6675.856092539596,6579.726085064367,6812.843704041793,6220.0910415851795,6708.702892261964
6904.7395212650645,6704.08249462142,6597.476123625595,6666.3536053968455,6573.33725619911,6815.263110517506,6239.070807963409,6687.936039057406
6899.4267426727265,6692.925224633156,6606.048299638697,6653.193200437336,6569.002789322969,6827.563906833181,6257.593555987455,6670.0218484537845
6912.968126119634,6718.201867580157,6619.351604013161,6675.731108445284,6585.332550209355,6826.321745513294,6259.117864956022,6674.929691217764
6923.221015492517,6739.85187779521,6620.873338775701,6685.330009782132,6570.612692116054,6821.594924891303,6257.016138917785,6681.366462177153
6919.5542499091,6738.431767212311,6588.846168590485,6666.962952045786,6603.046579578944,6814.923900552554,6214.612356357876,6696.454686381609
6908.85016495222,6726.774773138039,6585.528886868232,6651.040532310369,6548.93220406353,6797.8571223032095,6228.07823778819,6696.495451542372
6882.804126365525,6712.561546927194,6565.617960378606,6635.721495663677,6563.852491149705,6811.201475249204,6236.277197470378,6690.063097095653
6883.789400250303,6710.364179522714,6578.391042721009,6643.292919468497,6583.256992287233,6825.2901975044915,6251.821095706027,6686.335815177869
6897.742830606676,6735.221438085588,6601.489663838317,6664.591042309479,6609.485480527743,6822.007695494803,6255.561325916537,6691.71320525268
6902.676716617555,6733.622416279464,6605.070788154685,6660.748125129319,6587.026293115806,6842.9444708155825,6248.510187530942,6674.612350206725
6893.603283486898,6732.926847619001,6584.422010100252,6673.789080183643,6593.45046154802,6819.253522231487,6250.64492121811,6686.801316032404
6894.991762612346,6711.954428147609,6586.387459495801,6672.8763927877135,6564.537937215337,6786.186724075236,6239.015391911244,6686.558102979686
6910.949629182775,6717.868562823891,6571.794267864272,6680.257003850217,6567.035183305985,6796.044830432039,6239.943930492255,6682.586956984328
6897.659787674546,6708.181745508942,6559.219667756386,6667.326680765946,6548.938217740503,6809.046577973772,6221.896571611689,6687.443477888556
6904.402361082113,6718.135868270469,6566.482905104099,6685.839460637959,6570.946375921844,6793.151138407261,6226.740676751884,6688.359101332345
6905.470992031854,6712.543317408917,6534.033792671635,6657.110456239322,6564.089478274828,6797.274600508487,6216.438347707672,6693.598264019508
6901.45458946782,6723.204926500393,6542.88951616783,6654.285045583641,6579.495948469913,6802.344027450582,6230.255141014432,6686.185453611301
6891.815690934169,6730.796031136271,6548.194292109299,6646.963393892556,6572.667161970727,6797.846355805002,6225.99233795041,6688.773035671874
6894.625483730474,6721.081493519804,6556.937133483511,6682.0800995843865,6612.950848178525,6803.648438518952,6233.2722478741225,6700.559659561791
6906.398913148609,6740.136304087397,6571.0535181611485,6679.918397250803,6587.06232973482,6824.802861436143,6242.424818300596,6707.530634848783
6899.936053295651,6740.067925613586,6577.488668138027,6680.075110504778,6607.584432351696,6789.18494741977,6221.331457735023,6684.517026264116
6912.220543700081,6740.221716231106,6588.527853598959,6683.380035648004,6580.436453984829,6842.922349489694,6233.563135501453,6700.917814661198
6910.3621400972615,6730.1989295383855,6591.33338801036,6660.886927182031,6542.417962500287,6817.344817017886,6243.308578797152,6668.884986461435
6900.602331802057,6721.816817220636,6607.3137204615105,6663.048800486173,6555.287731637523,6820.87901259177,6241.258372075062,6687.028369648369
6880.586296956897,6704.887535406881,6593.026979189202,6694.008637117722,6574.912607018296,6813.809230179745,6230.8999217356995,6711.389115304611
6894.106198482851,6729.794234111109,6593.667351814201,6698.507333365905,6591.58528609124,6870.974018491741,6253.518763722479,6723.381583287876
6917.860795074775,6754.070152319954,6578.500936002441,6712.512889079555,6596.355724701437,6825.8099736827735,6261.659749316026,6715.147207615765
6922.506955559192,6753.875325591824,6576.457289324516,6689.213394992316,6593.03594431108,6822.031346326089,6238.306243783257,6715.711878348895
6919.3155779312465,6744.947955822677,6552.894936565904,6665.338906100276,6567.476789089368,6793.490223742514,6212.846732981754,6699.734655951126
6911.082538325814,6730.83359183889,6573.250340143867,6639.060171580924,6571.019466541819,6840.89861227643,6236.530914072002,6708.280418383671
6907.228386784221,6731.04844202264,6565.001165338133,6676.7339568433135,6595.871620127185,6812.07798972831,6225.228825783161,6703.461601930922
6903.613847766739,6748.543583120425,6566.161176373378,6692.417842617683,6592.007842972221,6850.384819139609,6229.862971378794,6720.736545156565
6904.545544249958,6749.11379184179,6559.826707559284,6697.170971318323,6625.0814591316885,6830.597142509905,6220.25960693242,6712.320796011274
6894.392963965664,6741.720634075059,6535.503839481552,6675.0678037878415,6606.646645028776,6844.846169775806,6246.761611375035,6705.908557815086
6902.566328998224,6732.6612333917765,6550.518401103025,6677.257441307551,6604.286456459508,6829.66678771506,6236.0222866272425,6718.975812678092
6914.939818033737,6754.692782906193,6575.525616578271,6678.036968513335,6570.237309939551,6855.150704474307,6234.71884876373,6708.483699964757
6896.1200741841085,6729.343665487724,6562.453923227213,6665.271109808115,6569.9548132855525,6827.542735424652,6214.526754221287,6704.766071746781
6910.652279336908,6727.224650969766,6575.591056423113,6669.186326400076,6570.653476403517,6854.739310708061,6216.808069210116,6713.688778396252
6933.935533259659,6749.0704213267345,6616.852675879359,6688.310514325248,6593.242800517403,6852.393112531653,6270.242167069779,6712.79930024283
6962.95425266794,6777.883048093624,6622.301566280185,6706.627919474842,6563.695361961637,6858.716760678149,6279.300498926234,6715.160953430589
6960.813586279643,6779.429246491947,6616.8931812518285,6694.604935358446,6574.811183051485,6827.84495042524,6265.16072433119,6675.100869028407
6936.1944058801255,6755.646330248387,6598.38474177628,6642.041539415369,6547.224636873741,6821.586484924537,6252.833151538774,6664.45918222981
6896.402154701524,6722.168590184685,6583.8277373376095,6631.911989524252,6527.70872277991,6820.324524171054,6240.996565119906,6657.946626091992
6901.8365678885975,6728.7306147205445,6575.794823134677,6635.42742815122,6538.238302054061,6799.661705287587,6236.825579228561,6671.0890778524945
6892.888017481538,6726.439902041276,6567.430253002258,6661.500805747686,6536.549493037407,6825.084254386855,6213.248421024331,6683.4155158120675
6915.528817367216,6743.918556555258,6584.992296678054,6634.274342313994,6534.348621059744,6789.1042115251585,6231.912644200266,6694.191476620227
6913.550386169362,6729.243677962996,6575.134140916845,6644.7859996149145,6513.937295804331,6808.20126486302,6209.500032332726,6681.247851463651
6930.907274389875,6750.568744549563,6593.334951436252,6645.578630208216,6532.1037306219705,6836.797021118711,6226.9667469696315,6672.1581323135
6910.550843939744,6732.137389338946,6576.471544296556,6684.3110049295165,6533.987106361116,6842.263953192197,6208.737124844168,6690.592134995612
6898.050225581405,6714.719733153475,6574.325213108765,6688.979232399098,6549.5738072163595,6827.7526187680105,6228.66215295741,6698.690254368852
6919.019002527831,6740.321789056631,6600.167102869067,6689.136261347408,6569.510078596712,6809.031534809217,6262.198430618442,6716.80007671493
6920.798512624583,6749.8539946007495,6585.029624765873,6675.926691561583,6535.066855329582,6848.534626322925,6240.738147132072,6697.772283001048
6911.003617904547,6743.43231706409,6584.471265404385,6662.5854937699505,6546.7099904000215,6785.688405130153,6254.937774757426,6692.888949930801
6909.982177294605,6744.722904673017,6560.729484261657,6661.347907419862,6525.481610223733,6816.47240630862,6236.354458630472,6690.874282315964
6892.589239540837,6737.069144554973,6538.96224288881,6667.001250468649,6526.505922881849,6785.476293133718,6205.585642323847,6681.956158941369
6894.092312608429,6724.17166114721,6547.641700166271,6654.30962648886,6541.960385789735,6838.673282497881,6217.306351954315,6702.096704208826
6910.901774185007,6738.442886929861,6576.3936658513285,6667.544747294248,6562.18870635682,6818.940766578044,6238.648212391248,6698.540219211002
6928.199441391097,6756.512572183407,6589.224103176929,6662.510763959709,6588.8752031753575,6847.992290261581,6251.480242743085,6693.804088869736
6935.962880261736,6765.012357666759,6581.994666585861,6659.569196412643,6564.093745594891,6815.903807193738,6248.927758094125,6695.60751629433
6949.6510136844845,6772.48078147302,6584.703641943087,6668.64475666037,6568.251574653394,6818.813140817333,6257.02492535948,6705.81674248868
6925.200695988169,6735.629270800272,6567.864982422681,6658.996208820471,6522.192019703168,6783.4199981429165,6219.497054817109,6687.315716375793
6908.1896435828285,6712.096524564383,6570.734325425984,6661.979420546491,6542.125289050362,6815.967501086699,6232.896222839037,6693.691015670743
6908.901120966766,6720.4559721291325,6580.117758657882,6671.899931785682,6541.629848865357,6833.040644408998,6231.647371263405,6693.378346588726
6936.88001729378,6750.3868129511675,6585.47275584724,6700.571999943549,6582.061005410568,6858.081989329038,6247.865556205973,6732.681163338388
6933.06155305279,6746.232367375778,6596.220677851383,6688.573501573234,6583.9761767399,6867.677821411298,6238.979070843188,6712.700145711543
6921.269098010217,6736.974964361241,6585.200484012861,6666.955045851992,6559.941510282047,6834.716425578521,6233.793872226554,6684.190861733584
6877.368400769187,6707.225028706095,6565.072166734674,6661.618760038626,6557.492122039317,6818.281706585678,6220.967135530721,6673.566994829003
6881.737301036476,6708.117902956229,6552.046547528999,6670.6317115233005,6541.629221028343,6817.78079805385,6225.192560707388,6694.446038762885
6883.5911053107775,6714.167811986466,6568.350353592821,6669.0826665624245,6556.871356616141,6844.3400261732295,6243.494349798187,6710.133690776633
6927.293710530511,6758.767454543847,6572.527061376544,6693.896486635678,6597.749199860795,6846.541871728454,6255.524320510752,6695.113237503806
6928.01702429286,6767.520178228141,6594.180118368048,6658.665653825365,6557.8685580547435,6871.89361774049,6255.035180575778,6696.329845118285
6907.470893695826,6754.184134566687,6581.039093865846,6647.5932384158605,6547.20596396803,6793.234892246451,6245.230455782535,6693.293980603102
6894.814890576165,6732.180863909082,6555.807060046748,6656.495626323671,6538.1204836956185,6829.215594123353,6226.3295833216225,6683.182910820503
6908.152646992454,6742.840483939387,6574.417504726832,6671.328824512901,6551.645439419155,6819.474717042412,6223.455541639311,6695.61339750907
6925.59120953608,6735.466109973749,6559.501511094634,6699.029333679436,6560.798864399793,6857.636341633765,6200.9635104821655,6706.32215799462
6939.412320895003,6737.7230155560555,6568.652388160528,6717.401903425055,6563.765439201701,6822.01403440159,6207.4986226329565,6701.864937777442
6941.437765461606,6739.292224039997,6562.997719997208,6705.095859640918,6556.728635241296,6824.131520750989,6214.01684653074,6701.46286353789
6885.41545700257,6695.146629347862,6536.424968571633,6690.944909775952,6539.004282441989,6817.281567899141,6208.859233045025,6709.858212332892
6890.483823128395,6726.975896013744,6564.136476257316,6658.192211756438,6558.606415113869,6855.033043264194,6238.332560715804,6710.71131231647
6918.116170754273,6750.9671324864385,6565.927420471433,6657.816933746482,6534.892273263996,6815.8828559230415,6246.240461679835,6711.973446246455
6901.655112582974,6718.559421602427,6552.669787984608,6657.171893369657,6532.374450197913,6809.130381332912,6216.413172891927,6691.990517357655
6914.794475335606,6723.056108924817,6567.823743185129,6673.013711666463,6549.523088504255,6823.983308008473,6226.366716503599,6700.035211385451
6921.69454095026,6736.011246312047,6565.401168565314,6665.111100473318,6541.322341708872,6818.235196201448,6235.979646164589,6701.7421359897635
6920.773144145521,6734.448320176328,6582.358449195011,6668.5403000780425,6568.2519614201965,6837.7331363224675,6233.0822510973685,6687.741179427
6926.199484177329,6754.0519580742875,6594.559314512278,6673.103040460822,6575.643222372933,6834.95139575967,6258.26289490635,6704.326773001559
6902.384650314113,6700.887280035438,6574.66472569839,6670.282080076708,6555.849529000489,6863.2770419092985,6231.047633439135,6688.057782768929
6902.626169624547,6701.313128675328,6581.518356852886,6677.242853061628,6570.9934320910825,6814.786296643712,6233.714622488241,6700.782657430226
