left_imaginal.nii.gz,right_imaginal.nii.gz,left_retrieval.nii.gz,left_manual.nii.gz,right_visual.nii.gz,left_visual.nii.gz,right_retrieval.nii.gz,right_manual.nii.gz
6692.967783145766,6606.231609262815,6494.258711859249,6234.05272291228,6849.946886758177,-6223.493857591912,6617.523109332369,6344.326155676178
6696.037093723183,6607.778499892106,6492.210775759757,6232.703829773254,6828.477177301642,-6236.372527545608,6600.859429665458,6346.071630691014
6668.853910054528,6589.443104032979,6484.57036485506,6248.088817909341,6816.714459034047,-6212.258824926543,6589.972893478431,6354.317119883291
6684.0545046968655,6596.236112996931,6492.70839196699,6264.21530915703,6840.570421032398,-6214.816940332107,6618.693576290233,6354.010440959418
6679.78662674475,6575.441343442087,6482.360317177798,6235.844286092009,6821.35582216402,-6232.730873177684,6625.9909252889465,6333.4891934458055
6674.908230570642,6587.039726817272,6479.766061983953,6243.290304437478,6836.9984508999505,-6213.593730857097,6602.824947900112,6344.8314857829755
6693.1338358272715,6597.153520547693,6514.65506089294,6249.2214002613355,6825.87843437567,-6217.243659105171,6622.720571222789,6370.046047829857
6713.850902939677,6600.327205303341,6492.640258677762,6231.094822997351,6831.943093810006,-6186.804913280872,6598.182313573833,6354.080630830936
6699.141473888579,6611.3958820449925,6480.313057550233,6212.747371561639,6809.392427883831,-6213.381668972142,6599.43061597578,6364.100677782174
6683.449864212287,6588.984358797501,6480.9241305960495,6218.290987155817,6849.315985164042,-6226.806510702625,6600.287370314092,6349.159294921298
6713.953124527232,6625.312394153254,6538.757702903437,6248.363743753513,6861.530747989094,-6242.730145429732,6631.110637323397,6364.264528677924
6705.374124561112,6608.899984689167,6535.8243766887545,6249.578295714582,6853.235413519364,-6241.186868034573,6650.372899829412,6362.787640998094
6692.5422673694065,6615.393785749786,6515.718077271045,6261.291771332592,6871.379414888575,-6239.634659556471,6633.227140826909,6389.468122233564
6692.951713354153,6606.161390288093,6495.317630398278,6240.036669134786,6831.043589790597,-6230.14988596136,6622.166958934994,6358.068521810893
6687.83795709521,6610.7560565286185,6496.121866490522,6191.5164125928,6813.884752736407,-6207.738221056684,6585.381749945716,6381.160918669959
6685.441891017459,6614.877310301179,6486.70351451759,6206.477025496426,6858.382367541887,-6205.823853503125,6599.132678025634,6374.854054384176
6701.522977797131,6606.1527400403165,6504.699436275811,6226.952001291321,6828.953729474969,-6208.811619374,6638.329725397298,6378.354337744866
6719.4667054855345,6612.9676175624545,6523.318032341126,6263.911980498066,6820.764028223747,-6224.072040482963,6646.9870033831885,6396.153177114578
6715.960667387979,6611.985027333372,6526.704983860999,6298.955194007224,6844.816204396519,-6258.24219962677,6659.287171358839,6406.05158238816
6714.55631209541,6609.44119866769,6541.772560074144,6273.154952951279,6838.290250836926,-6238.745411257614,6655.3636090762075,6388.907875458393
6698.619007490059,6589.617381787194,6510.258509898365,6251.337479818667,6837.669351935486,-6216.774216204526,6622.594863882847,6379.617991572641
6704.285865959627,6610.064671464368,6500.373696782455,6253.619671140843,6827.842032901124,-6223.584014267964,6640.941538301301,6366.328509134968
6675.96388749977,6591.087025847143,6503.464092778779,6235.545497218443,6855.988820021787,-6227.153887028714,6641.324260052876,6363.5728127903285
